ï∂éöâÊëú,ê≥âï∂éö,îFéØåãâ ,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
results\a-1\eleven_q1_1_0.png,s,c,3.367095268913545e-05,5.016184090322895e-08,0.9613924026489258,1.3721078175876755e-05,0.0014618750428780913,0.005493679083883762,8.844926355777716e-07,4.578390417009359e-06,0.003667632583528757,4.963115429745812e-07,2.0078556190128438e-05,0.0015150599647313356,2.4866036341109066e-08,0.00017560920969117433,0.0001462551881559193,4.298574640415609e-05,7.588122116430895e-06,0.025579199194908142,0.0001399638131260872,0.0002512400096748024,5.150768629391678e-05,1.3088967989460798e-06,6.589048240357442e-08,8.308800758527468e-09,3.597338399385919e-11,1.6974566108274303e-07
results\a-1\eleven_q1_1_3.png,e,p,1.954385152203031e-05,4.158771673701267e-07,2.1874700905755162e-05,1.0240339179290459e-05,0.16988594830036163,0.0014911305624991655,6.0231436691537965e-06,1.8861754824683885e-07,9.159870728581154e-08,3.974095932335331e-07,4.1373388626197993e-07,1.4482266124105081e-05,8.126493922233635e-10,1.2712141142401379e-05,0.0002685362414922565,0.8262696862220764,1.771097413438838e-05,0.0018952066311612725,7.64334763516672e-05,7.035042017378146e-06,1.6308806749520954e-08,1.3558309319705586e-06,9.744244522380541e-08,1.7843362343228364e-07,1.5539296238653577e-10,2.987383140862221e-07
results\a-1\eleven_q1_2_3.png,c,r,3.5019078836739936e-07,9.159305258688022e-12,0.10038826614618301,7.105234800519611e-08,0.00029733110568486154,4.5917760871816427e-05,6.145325528450485e-07,2.9403537382677314e-09,4.112147507839836e-06,8.415192848110209e-11,4.970609479570953e-10,5.2441635489230976e-05,7.6495453527059e-08,2.9184016966610216e-05,7.552516763098538e-05,0.00010501442739041522,2.4091295358630305e-07,0.8989877104759216,4.810217433259822e-07,8.294457074953243e-06,7.200897584880295e-07,3.629843376984354e-06,9.659003458173387e-11,6.863589124134206e-12,1.536571390958752e-11,2.603416961177718e-11
results\a-1\eleven_q1_3_3.png,b,h,1.3925282038584896e-09,0.004474436864256859,3.316325269953069e-10,1.853653230909913e-09,5.210494791185738e-08,8.000552997877719e-10,1.250704206867681e-09,0.9955223798751831,1.4000017145576749e-08,1.6169014738220966e-10,1.0285858706993167e-06,6.67119195441046e-08,6.423504839148109e-09,1.0211012977379141e-06,2.4193227716323706e-12,2.882141747484468e-10,2.452337638514379e-11,9.330560146736389e-07,4.292726618615461e-09,7.396825907335369e-08,4.566531874861113e-10,1.4503813948463229e-11,2.5335167297413363e-10,5.2781801151979835e-09,7.141914837305308e-11,4.767224115465041e-11
results\a-1\eleven_q1_3_4.png,e,p,2.9060328188279527e-07,2.4359507466709118e-11,1.6567845186055141e-12,3.9347880509410516e-09,2.6481189706828445e-05,4.11059518228285e-05,2.0136912137758145e-09,3.217701938229567e-10,4.0317152394386824e-11,2.5645049972489176e-10,8.669714945952478e-11,1.1894899287767657e-08,6.088500363599092e-12,3.734823561529765e-09,1.5554791232830212e-08,0.9999160766601562,8.446482624435703e-09,1.597685150045436e-05,3.108427293341265e-08,3.349700961052804e-09,1.6210990883003262e-12,1.7520097594925232e-09,2.6606278291652075e-10,9.552033469750754e-11,5.082215464441431e-12,6.9998118358474e-14
results\a-1\eleven_q2_1_3.png,e,p,7.980658665474039e-06,7.797408585474841e-08,1.4451947549787292e-07,4.477627953747287e-06,0.1185678020119667,0.0010692090727388859,1.7585680325282738e-05,9.293179914493521e-08,8.585884891942897e-09,1.1089440477007884e-06,1.787927139673684e-08,3.8106340980448294e-06,3.8381958722411014e-10,1.2255615047251922e-06,0.00011073968926211819,0.8798486590385437,2.296513775945641e-05,0.00020534219220280647,0.00013607167056761682,1.5078717297001276e-06,4.3020227380452525e-09,7.787454023855389e-07,2.557556797455618e-07,1.7076601466214925e-08,6.13291639695035e-10,1.3229822570792749e-08
results\a-1\eleven_q2_2_2.png,g,q,0.0001305046462221071,6.527580559412272e-11,2.314314104939763e-12,6.63207941897781e-08,4.188794200388202e-09,2.463511339367841e-10,0.40376168489456177,5.8263673885505796e-09,4.4572092861017154e-07,1.338210182666444e-07,8.113561736258334e-15,1.7043013940565288e-05,4.924833457708999e-11,5.649279728459078e-07,6.602183475479251e-07,1.560573537062737e-08,0.5954182147979736,6.87698564760808e-09,5.232722699588521e-09,8.301959297796202e-08,9.930612066000322e-08,1.1133340471758402e-08,1.2745989159956839e-13,3.00901664695985e-10,0.0006703829276375473,5.1917243837351634e-09
results\a-1\none_q1_3_0.png,m,r,3.774393853017699e-10,2.865138952912877e-13,2.389176183281716e-11,2.8623604819699722e-08,4.652953022876716e-11,5.779507983305621e-10,6.984204187210352e-11,7.52035411721863e-09,1.3916777730216268e-09,3.7585806467177463e-07,2.7720559181432236e-09,4.847036660926562e-10,0.0008388699498027563,8.785375939623918e-06,5.82235160691974e-13,4.259020913721656e-11,7.291598574932223e-11,0.9990864992141724,1.5263351693661775e-09,6.487838254543021e-05,4.155134916694614e-11,8.930577877208634e-08,3.6330035083542624e-15,9.411688495220005e-08,2.046113820597384e-07,2.1595586104962428e-13
results\a-1\none_q1_3_4.png,e,p,0.00011476715008029714,8.113295916700736e-05,1.335589331574738e-05,9.033529204316437e-05,0.3272618055343628,0.006158729083836079,0.00034255400532856584,1.2197137948533054e-05,2.486121388756146e-07,2.6799648367159534e-07,9.960280294762924e-05,0.00012964131019543856,3.0440121534525133e-09,7.74859290686436e-05,9.661285730544478e-05,0.6603137850761414,0.00022923515643924475,0.004852447658777237,3.380348061909899e-05,8.187525963876396e-05,4.798122077431799e-08,9.635015203457442e-07,3.1866309768702195e-07,6.5576296037761495e-06,7.4011730077927496e-09,2.280213493577321e-06
results\a-1\none_q2_3_1.png,o,c,0.0008840580121614039,5.282393544803199e-07,0.5311198234558105,0.00010604048293316737,3.521532198647037e-05,1.1702949720415745e-08,7.169117907324107e-06,1.8954089000544627e-06,2.725748527154792e-05,1.4216699355529272e-06,4.8853494583056545e-09,4.889881529379636e-05,2.2240969599351956e-07,0.0007033459260128438,0.4651864469051361,2.5628391085774638e-05,3.904545792465797e-06,5.542261351365596e-05,1.0080365427711513e-05,4.9317945922666695e-06,0.0017752267885953188,2.409189391983091e-06,4.2938776090295505e-08,6.157961293662417e-12,1.6777046765725778e-11,2.0545105616776027e-09
