ï∂éöâÊëú,ê≥âï∂éö,îFéØåãâ ,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
results\a-1\eleven_q1_1_0.png,s,c,0.0003347286838106811,7.108920954124187e-07,0.9969223141670227,2.1110970749305125e-07,3.968590135627892e-06,3.973172624682775e-06,1.9761569092224818e-06,5.1665991485094764e-09,5.173041699890746e-06,2.3189347331253884e-08,8.522821559608929e-08,3.826441457022156e-07,2.2590251447240917e-08,1.4749947467862512e-06,0.00013945219689048827,1.656194257293464e-07,2.6322821256030693e-08,0.00047360348980873823,0.0021061585284769535,1.1891893336724024e-06,1.0419922773508006e-06,2.5262149847549153e-06,9.693552982525944e-08,5.194160124233349e-08,1.0850960130426301e-08,6.316055873867299e-07
results\a-1\eleven_q1_1_3.png,e,p,1.3357018247006636e-07,1.4438804782912484e-06,4.8827519805172415e-09,9.588761784584676e-09,0.11515426635742188,3.2474753197675454e-07,2.311060320892011e-08,5.434146882477009e-11,1.6525723012250637e-09,1.1947705047532509e-09,8.826234187964133e-10,1.3156846989659243e-07,1.0292951380108661e-08,5.890104830541532e-07,3.120846713500214e-06,0.8848389983177185,1.8277782487530203e-07,5.2864489674675497e-08,4.2563880242596497e-07,1.0990157761625596e-07,3.8402775404122735e-10,3.355959066198011e-09,1.7722715517365373e-09,5.188259821764518e-10,4.247867835260877e-09,1.0750237144918628e-08
results\a-1\eleven_q1_2_0.png,q,g,2.7443159069662215e-06,2.9059401640552096e-06,4.7214263076966745e-07,6.401237442332786e-07,3.520078462315723e-05,8.417783874392626e-07,0.9998283386230469,1.289046309693731e-07,4.29691567660484e-07,2.6096297460753703e-06,2.3072009014413197e-07,7.321508519453346e-07,1.5757544247207989e-07,1.328583948634332e-06,4.012335466541117e-06,1.4757532653675298e-06,9.851819049799815e-05,1.014256895359722e-06,7.66066114010755e-06,3.982456291851122e-06,7.375702466561052e-07,1.2897434942260588e-07,2.0122131161315338e-07,3.953182314830883e-08,4.6224440666264854e-06,8.079306894615002e-07
results\a-1\eleven_q1_3_4.png,e,p,1.353129053249802e-09,6.328699342361688e-09,7.141387481368611e-11,8.482844426893621e-10,6.389764894265682e-05,1.966116336404866e-08,3.494877720555678e-10,9.731885436403687e-13,2.298536361244885e-11,2.338677515534293e-11,1.699184716541513e-11,8.502185067094103e-10,1.253259301892129e-10,2.725770187339549e-08,1.0669715067024299e-07,0.9999359846115112,9.100525666383419e-09,4.534863595750949e-09,1.3322352110378688e-08,5.093793165045213e-10,3.4193832661177925e-12,9.085894536742245e-11,1.0396203863061171e-11,4.8417641423936786e-11,1.4135700943107565e-10,1.22904492139142e-10
results\a-1\eleven_q2_1_3.png,e,p,2.8106322247367643e-07,6.817020334892732e-07,1.0561306496015277e-08,1.3265607279322467e-08,0.13682028651237488,1.5199097447293752e-07,2.146688160564736e-08,2.5393857155942e-11,1.348067324435931e-09,1.1933922738904812e-09,7.288691317164364e-10,9.357589902947439e-08,9.789228094803093e-09,9.968043741537258e-07,1.2346648873062804e-05,0.8631637096405029,1.7884147496260994e-07,4.9843215776945726e-08,1.0101070984092075e-06,6.235389093944832e-08,5.572382555385502e-10,4.8215871295553825e-09,1.5963781407890565e-09,5.74292335908666e-10,2.868358217611444e-09,1.0989166021602159e-08
results\a-1\eleven_q2_3_1.png,o,j,0.0012007374316453934,1.3490472156263422e-05,7.861638550821226e-06,0.004748068749904633,1.3430459148366936e-05,2.045792280114256e-05,1.3783284884993918e-05,2.069763286272064e-05,0.00011845406697830185,0.9322125911712646,7.671867024328094e-06,5.565939318330493e-06,2.6071329557453282e-05,0.0007334348629228771,0.001457110745832324,8.457778676529415e-06,3.809733470916399e-06,4.6011914491828065e-06,0.0002936985401902348,8.22881338535808e-06,0.057031627744436264,0.0017305498477071524,7.474809535779059e-05,0.00016207018052227795,1.7964213839150034e-05,6.479200965259224e-05
results\a-1\eleven_q3_3_0.png,e,p,2.055484493723725e-08,1.2203958021927974e-06,4.1357188784729715e-09,1.780357017366896e-08,0.01716667227447033,3.4712883234533365e-07,2.760228490217287e-08,3.914966614781967e-11,1.9076331625456078e-09,1.182526077059265e-09,7.098563958862769e-10,7.183452055414818e-08,3.5490654859415827e-09,5.410538506112061e-07,2.157980816264171e-06,0.9828281402587891,1.6188315044018964e-07,1.5795459162859515e-08,6.152403670967033e-07,2.6094218341654596e-08,3.081057908804752e-10,5.903986632915803e-09,9.489040664334425e-10,6.90013990389815e-10,3.856731378704126e-09,8.843649368373008e-09
results\a-1\none_q1_3_0.png,m,r,5.195358426135499e-06,4.073697112971786e-08,3.6135043046670035e-06,2.432761903037317e-06,7.486266258638352e-05,2.192786041632644e-06,3.830108198599191e-06,1.4945625480322633e-05,3.0032947506697383e-06,1.433747911505634e-06,1.055342067957099e-06,3.066965973630431e-06,0.0024582550395280123,0.21922439336776733,1.8925346694231848e-06,7.044378435239196e-06,1.0957380709442077e-06,0.7781375646591187,3.6950564208382275e-06,1.56731312017655e-05,3.762839696719311e-06,1.806667569326237e-05,1.8728724171523936e-06,2.6725413135864073e-06,2.541785079301917e-06,5.807355137221748e-06
results\a-1\none_q1_3_4.png,e,p,7.156666814722712e-09,5.1046132654164467e-08,1.3070650117796845e-09,2.048843983359916e-09,0.012234728783369064,1.1314305936593883e-07,3.030924622393627e-09,4.533136453016562e-12,2.6546381759473547e-10,1.3807853471714537e-10,1.3738499227144985e-10,1.2105733304679234e-08,1.4019150285093929e-09,1.6892482790353824e-07,3.919933533325093e-07,0.9877644181251526,5.36372901649429e-08,1.4532171910275338e-08,1.1778455188959924e-07,3.3168854329801434e-09,5.918623230405373e-11,8.269840368058112e-10,1.5412530973701877e-10,8.148910018990208e-11,5.479485754023017e-10,1.5949810361348682e-09
results\a-1\two_q1_3_4.png,e,p,6.638574490125393e-08,2.5767626539163757e-06,7.228469822706529e-09,7.595264861492979e-09,0.14805255830287933,2.0829770619457122e-07,3.259663472476859e-08,3.089798902844443e-11,1.1319711834545387e-09,8.512212601452518e-10,5.447701179051023e-10,1.6375939537738304e-07,4.988721880039293e-09,4.82950213154254e-07,4.2450869841559324e-06,0.8519382476806641,1.4546947113558417e-07,1.6146294967711583e-08,1.116658495448064e-06,6.342865077613169e-08,2.7820154513413797e-10,3.883708910024097e-09,1.4563686923096952e-09,3.1979296988282613e-10,3.2294931173737496e-09,1.0015391183060274e-08
results\a-1\two_q2_3_2.png,w,n,8.998825296036017e-11,3.1882313358388287e-14,5.86720706673388e-15,4.861757871288397e-11,6.709973549012815e-11,7.441155324871467e-16,8.60515475607608e-14,2.4558278587799576e-12,2.8804711979350806e-13,1.4082538541055397e-14,8.383983463295492e-16,3.11078884988891e-15,2.9825777403402753e-09,0.9999542236328125,4.8722402387580896e-14,4.5260775243796333e-14,4.031886491340231e-10,1.1489455762660195e-13,8.447033870984111e-12,1.1504667457953345e-14,8.546311228152526e-12,4.095808692206049e-10,4.5827448047930375e-05,5.210052766817241e-13,4.304789573986384e-15,9.949513435358881e-11
