ï∂éöâÊëú,ê≥âï∂éö,îFéØåãâ ,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
data/test/margin_2\a-2\eleven_q1_2_3.png,c,o,0.005166925489902496,2.2538131361216074e-06,0.18328642845153809,3.513036062940955e-06,0.0001262829900952056,6.342922187485556e-09,0.0002870482567232102,4.6457820701562014e-08,2.8193588264002756e-07,7.699451742837482e-09,3.4995936704085295e-10,1.79285434569465e-05,7.714323624341546e-10,0.00011596084368648008,0.8105886578559875,5.49326500731695e-07,0.000137931143399328,1.971842721104622e-05,1.1692930002027424e-06,1.6920745110837743e-05,0.0002223164919996634,5.934440650889883e-06,7.608458751917624e-09,4.217162730135726e-10,2.102053464625442e-08,7.042507549348542e-11
data/test/margin_2\a-2\eleven_q2_1_1.png,i,j,3.212944221786529e-08,4.593981017819715e-08,9.189377037088775e-10,3.330999476247598e-09,1.716475850344068e-07,2.4097913410514593e-05,3.813525211171509e-07,3.49493831208747e-07,0.30311352014541626,0.6968589425086975,7.283510461419951e-10,7.925770546535205e-07,3.1359539531122804e-13,7.000083002139945e-08,3.874661924641032e-09,6.537924690519503e-08,1.5898564242888824e-07,1.5872286596163576e-08,9.442275086257723e-07,2.775819893940934e-07,1.9256599870232094e-08,6.17306454842037e-08,6.718425815677165e-10,5.316798043497606e-11,2.37273507508462e-08,7.007520341772988e-09
data/test/margin_2\a-2\none_q1_2_1.png,u,a,0.9513528347015381,7.950960423386277e-08,3.535890158445909e-08,2.5239030946977437e-05,1.9278520539955935e-06,7.373779919994661e-10,0.00013194566417951137,3.4549319138932333e-07,1.41594000524492e-06,2.1402970507011787e-09,1.087720757908528e-08,1.032077670970466e-05,6.396247087536722e-09,8.2847391240648e-06,5.337515744940902e-07,8.265044204591732e-11,0.005552347283810377,1.9799492747551994e-06,4.057751357144923e-10,5.593206964249475e-08,0.042910266667604446,7.38548806111794e-07,1.0060617228191404e-08,1.4753131836187094e-06,2.2592016080125177e-07,1.433819729612651e-10
data/test/margin_2\a-2\two_q2_1_0.png,f,t,2.321111196579295e-06,1.4795276683798875e-06,2.6209973427726574e-11,9.45368242355471e-07,1.0156234566238709e-05,0.2867778539657593,2.5945304571450833e-08,6.609786942135543e-05,6.4517566897848155e-06,0.0018669061828404665,7.556921900686575e-06,1.9184803932148498e-06,1.0580735506499073e-12,5.2408726247676896e-09,1.784750458533324e-09,1.5094715308805462e-06,8.338513879380116e-08,2.571082688973547e-07,9.932760036690524e-08,0.7111204862594604,1.495105728110957e-08,8.918800808999094e-09,1.1033052726636128e-12,0.00013537282939068973,1.4717025464960898e-07,3.187714980867895e-07
data/test/margin_2\b-1\eleven_q1_3_4.png,e,c,3.21970037475694e-05,1.511645031371245e-08,0.982017457485199,1.989338898056303e-06,0.01772778481245041,5.408143624663353e-05,2.9190832719905302e-05,3.733350517620693e-09,1.958843682814404e-07,5.312740802843052e-10,4.379839602108859e-09,6.338384991977364e-05,2.184225955659258e-08,5.684447387466207e-06,2.829608547472162e-06,1.2326890619362985e-08,2.8595441108336672e-06,4.153058034717105e-05,2.9473485483322293e-06,1.4638749235018622e-05,1.3130758134138887e-06,1.7703750643249805e-07,7.803386381510791e-08,4.436379319461281e-10,4.461126346805289e-12,1.6855082094480167e-06
data/test/margin_2\b-1\eleven_q2_1_1.png,i,t,0.00010774733527796343,1.626714765734505e-05,5.5239406719920225e-06,9.923470497597009e-05,9.144327486865222e-05,0.01902804709970951,0.0002569642965681851,0.0003407881304156035,0.1331121325492859,0.07612154632806778,0.00015248270938172936,0.0026655097026377916,9.14570890131472e-08,2.5680052203824744e-05,4.413136025505082e-07,4.1184748624800704e-06,0.0006485607009381056,0.0007505469839088619,9.473390491621103e-06,0.7661883234977722,1.4696032849315088e-05,1.4947661838959903e-05,1.1684125889033226e-09,5.672050974681042e-05,9.873515227809548e-05,0.00019001246255356818
data/test/margin_2\b-1\none_q1_1_0.png,s,f,3.2067575375549495e-05,4.285757881916652e-07,0.27321553230285645,3.997183739556931e-06,0.0034469764214009047,0.5917100310325623,0.0004188165767118335,2.0425470665941248e-06,3.925537384930067e-05,5.102965019432304e-07,1.4862156376693747e-06,0.0007219572435133159,4.795684844793868e-07,1.0302293048880529e-05,4.024122517876094e-06,3.0167145723680733e-06,0.0003336289955768734,0.013300448656082153,0.11653953790664673,0.00021385325817391276,5.839515893057978e-08,5.337569177754631e-07,6.301212351900176e-07,3.920766573628498e-07,6.672113528338741e-09,1.2667316973136167e-08
data/test/margin_2\b-1\none_q2_3_2.png,w,q,0.00024328671861439943,1.3413226085390306e-08,1.4665223896370705e-11,4.040979462160976e-08,6.131556773425473e-08,1.3683838784306346e-11,0.00038946536369621754,9.259346067658214e-10,1.5060415414769324e-10,8.326599409969049e-10,2.11809584628464e-12,2.7430466231770367e-10,2.231236351235566e-08,2.882260901060363e-07,7.264081003377498e-11,5.72809266685681e-09,0.9993242025375366,1.827020668088153e-08,1.7084478276530035e-10,1.039675123770678e-09,2.2625165456702234e-06,1.4685132327940664e-06,3.8755817513447255e-05,3.601915654627419e-09,5.6816766402789654e-08,5.849411266467541e-08
data/test/margin_2\b-1\none_q3_2_0.png,s,r,2.549725650169421e-06,9.977967785346209e-09,6.868012860650197e-07,1.904610826386488e-06,3.970553279941669e-06,0.018128711730241776,1.1949737199756783e-05,7.061309474920563e-07,9.21546529752959e-07,2.2656133751297602e-06,2.3680864558173198e-07,3.1373258480016375e-06,2.8573033716838836e-08,5.102275281387847e-06,5.8405249525605996e-09,3.3385623154913446e-09,6.096237484598532e-06,0.8932345509529114,0.08785567432641983,0.0007346814381889999,6.267666385895154e-09,3.619095139129058e-07,6.417936182501194e-10,6.736598834322649e-09,6.4309133449569345e-06,1.472121903545176e-11
data/test/margin_2\b-1\none_q3_2_1.png,t,f,2.698747721296968e-06,2.8871882662429016e-10,9.223107610978332e-09,7.368437859867072e-09,6.051212767488323e-05,0.8577982187271118,6.257890650118725e-09,1.0514531822991557e-06,1.617897105177235e-08,5.556225914915558e-07,6.704379302391317e-06,4.5763389522335274e-08,3.883902314344434e-12,1.1308667779985626e-08,2.2198887693336555e-12,4.5648143043308664e-08,7.388026634913558e-09,4.89077990550868e-07,8.476160051618109e-11,0.14075027406215668,6.388291562409165e-10,1.4028128658694072e-10,3.8110007906594703e-14,0.0013792489189654589,6.9048384787606665e-09,3.5176908053102807e-09
