ï∂éöâÊëú,ê≥âï∂éö,îFéØåãâ ,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
results\a-1\eleven_q1_1_3.png,e,p,4.4433667856225156e-10,7.548338842866542e-09,6.347528613837028e-10,8.290929542908998e-08,0.0001066895347321406,6.073234999348642e-06,3.5345981697076923e-09,9.017575575143155e-11,1.881978184403721e-10,7.345850316919922e-11,6.574113475821264e-10,1.2065393661941926e-07,1.601744570312036e-10,1.4554544236489164e-09,6.632812699081114e-08,0.9998860359191895,1.898417281154252e-07,5.899275947740534e-07,3.1155337865129695e-08,8.395374950787016e-10,8.777048532415677e-12,1.77705586357213e-10,7.307907751163967e-11,4.3697837015521657e-10,1.570602981004754e-09,9.944950418727672e-10
results\a-1\eleven_q1_3_0.png,m,n,3.1727978022644265e-09,1.2459276665932606e-11,7.3525963095733e-11,7.076957908580539e-10,1.3940086585062517e-10,6.359674453726427e-10,7.879887853334822e-10,2.3909439050839865e-07,9.082851137875991e-10,1.4693396499509959e-10,3.139686288733401e-10,6.100285554477836e-11,0.057976461946964264,0.9420211315155029,6.122374829331534e-11,2.3939852322740762e-09,1.253449788407579e-08,1.161392120252458e-07,8.491106484598276e-09,3.6199929165370293e-10,2.4094342165881244e-07,3.0060196554160257e-09,1.6722411828595796e-06,1.4821360805328254e-09,1.575975350220915e-09,4.419158727841932e-08
results\a-1\eleven_q1_3_4.png,e,p,4.7153679361144896e-07,2.1234104679024313e-06,8.913600026971835e-07,8.907544724934269e-06,0.006756382528692484,0.00015365361468866467,2.324436763956328e-06,7.65239249744809e-08,2.227008337740699e-07,5.9124648288388926e-08,3.4771991863635776e-07,1.761586099746637e-05,1.4759687871901406e-07,8.392090649067541e-07,1.9540586436050944e-05,0.992901086807251,1.9691251509357244e-05,0.00010638667299645022,7.592508154630195e-06,3.41546723348074e-07,1.755696565908238e-08,1.421316113692228e-07,5.8116594203738714e-08,2.2456760007116827e-07,5.498185373653541e-07,4.077056985352101e-07
results\a-1\eleven_q2_1_3.png,e,p,4.875577133134357e-07,9.386429269397922e-07,9.400646945323388e-07,1.7808230040827766e-05,0.07142526656389236,6.853539525764063e-05,1.3769226825388614e-06,2.960447886835027e-08,1.89537061601186e-07,1.8321109962471382e-08,9.467074590929769e-08,3.588267645682208e-05,3.905332235376591e-08,3.873158220812911e-07,2.9633307349286042e-05,0.9282917976379395,9.997082815971226e-05,2.2843159968033433e-05,2.856605533452239e-06,1.51960563243847e-07,1.4449716978504057e-08,7.094610765534526e-08,3.3373570573758116e-08,6.823965037483504e-08,1.8150166170016746e-07,3.637995575900277e-07
results\a-1\eleven_q2_3_1.png,o,u,0.014491978101432323,4.378176527097821e-05,0.2436702996492386,0.001629682956263423,0.000912763352971524,0.00016770290676504374,9.534042328596115e-05,0.00010074258170789108,0.0015205121599137783,0.014441380277276039,0.0001615349028725177,3.0496121325995773e-05,0.0002509136975277215,0.03184628114104271,0.025025038048624992,0.0003806781896855682,2.2117676053312607e-05,0.009681379422545433,0.011913265101611614,0.00017268794181291014,0.49488672614097595,0.1446237713098526,0.003030720166862011,0.00019163198885507882,8.633215475128964e-05,0.0006222558440640569
results\a-1\eleven_q3_3_0.png,e,p,1.1601443361541897e-08,3.770153114146524e-07,5.269210845426642e-08,6.265204319788609e-07,0.00023138597316574305,4.699824421550147e-05,2.8715777489196626e-07,4.185878310636326e-09,1.1005122146912072e-08,4.266792696938637e-09,2.076560612351841e-08,9.312869906352716e-07,6.7498016065314914e-09,7.047433570050998e-08,7.933464985399041e-06,0.9997010231018066,3.3577991871425183e-06,5.242705356067745e-06,1.515908479632344e-06,2.3353187827979127e-08,7.93758114792098e-10,8.847318433424789e-09,4.373938100599162e-09,1.9011446639183305e-08,5.164802630019949e-08,2.372755503188273e-08
results\a-1\none_q1_1_3.png,e,p,1.8418013780774345e-08,8.102666271270209e-08,4.5824381800230185e-07,1.2359446373011451e-06,0.030490785837173462,0.0002127787738572806,3.9984217892197194e-07,3.91317245274081e-09,2.0503048148157177e-08,2.63266763944614e-09,2.3405975824175584e-08,7.542230378021486e-06,7.44240136185681e-09,3.649588364851297e-08,9.832970135903452e-07,0.9692626595497131,1.4452585674007423e-05,7.188368272181833e-06,1.0458779797772877e-06,5.578614192813802e-08,1.2105069169265903e-09,5.153470983287889e-09,2.66634381240749e-09,6.443270361700115e-09,4.238323114691411e-08,1.0995753285669707e-07
results\a-1\none_q1_3_0.png,m,n,3.779773396672681e-05,9.389743809151696e-07,1.8691189325181767e-05,4.269649707566714e-06,4.102738785149995e-06,2.259193752252031e-05,3.364503936609253e-05,0.0008980635902844369,4.575397906592116e-05,2.2122752852737904e-05,1.1698723028530367e-05,5.638065886159893e-06,0.0011753676226362586,0.8730073571205139,3.782310159294866e-06,1.8366661606705748e-05,6.341197877191007e-05,0.1243697851896286,2.8482780180638656e-05,6.892646342748776e-05,2.1391371774370782e-05,3.0363631594809704e-05,1.880249874375295e-05,2.1900175852351822e-05,4.6726170694455504e-05,1.9945911844843067e-05
results\a-1\none_q1_3_4.png,e,p,1.1392480292471419e-09,9.174343063023116e-09,3.6609930642583777e-09,6.412965802837789e-08,6.850707723060623e-05,1.4716164514538832e-05,7.652726452533898e-09,1.386473991171755e-10,5.433158922762971e-10,8.601360595994478e-11,8.68196459169468e-10,1.6242196920757124e-07,3.7004105335469717e-10,5.1788640043071155e-09,3.791164715494233e-07,0.9999141693115234,8.488361231684394e-07,1.0683730806704261e-06,6.748720693394716e-08,9.560550129350531e-10,2.3487425546142582e-11,3.982223717446942e-10,1.4944194492994e-10,7.79647346682566e-10,2.7492152998576103e-09,2.002660037803139e-09
results\a-1\two_q3_3_0.png,e,p,8.035106446868667e-08,5.783263077319134e-07,4.5197924691819935e-07,9.022120138979517e-06,0.18703541159629822,3.3290620194748044e-05,1.3289072740008123e-06,8.565860021292337e-09,6.008691855186044e-08,5.761507271273558e-09,3.2798240567899484e-08,2.2047466700314544e-05,7.319407302475156e-09,8.357228864497301e-08,1.275161685043713e-05,0.8128253817558289,5.2801944548264146e-05,5.471211352414684e-06,7.577953624604561e-07,6.671814389846986e-08,3.909927936973645e-09,2.1806080496844515e-08,7.3146759760334135e-09,2.3845009522460714e-08,6.675086439145161e-08,1.3846448609911022e-07
