ï∂éöâÊëú,ê≥âï∂éö,îFéØåãâ ,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
data/test/margin_2\a-2\eleven_q1_2_3.png,c,o,0.005607756320387125,1.218241777678486e-06,0.06871163100004196,2.5430555979255587e-05,2.96616035484476e-05,2.500427642715408e-10,9.019285789690912e-05,2.877490601349564e-07,7.785805422599879e-08,2.2466861704373287e-09,6.523740991859484e-10,3.963935341744218e-06,3.270965442947471e-10,0.00023269798839464784,0.9248939752578735,2.891326857934473e-07,3.5570272302720696e-05,1.8768865629681386e-05,6.386086397469626e-07,0.00033811890170909464,9.510184099781327e-06,6.337703695180608e-08,5.434419581007432e-10,1.5835233124761317e-09,8.857367062020671e-10,2.041340404004832e-12
data/test/margin_2\a-2\eleven_q3_3_1.png,n,h,1.7142849628726253e-06,2.7778978619608097e-06,7.535600832567213e-13,2.8003299235024315e-07,1.3138919952027095e-09,3.9811887120322353e-10,1.939936282724375e-06,0.5427867770195007,1.0659875471219493e-07,2.79408226333544e-07,1.8316613932256587e-05,1.0896246749325655e-07,5.897113169339718e-06,0.45635613799095154,2.5043005447145106e-09,7.584306871422086e-08,1.8919008653028868e-06,0.0008212958346121013,1.566115770401666e-07,7.431704034388531e-07,8.354793123999116e-08,2.9778524091028657e-09,2.965649059660791e-09,1.126418055719114e-06,3.3883864603012626e-07,2.776479268717935e-09
data/test/margin_2\a-2\none_q1_2_1.png,u,a,0.9826008677482605,2.3384352232369565e-07,3.715816774274572e-07,7.799386366968974e-05,1.2473811921154265e-06,2.359483053382405e-09,0.0004612680058926344,1.7716448041937838e-07,3.911750354745891e-06,7.390129397322198e-09,1.287641460123723e-08,6.215139364940114e-06,5.085301957308275e-09,1.949254283317714e-06,1.4970287338655908e-06,1.2742830401979433e-10,0.009182048961520195,3.7342826431085996e-07,6.065458135751101e-10,1.0123488181079665e-07,0.0076605165377259254,6.524310265376698e-07,3.670793002896744e-09,4.543501574971742e-07,1.017639732481257e-07,2.762535165901081e-11
data/test/margin_2\a-2\two_q2_1_0.png,f,t,2.0656068500102265e-07,1.3168143198072357e-07,1.072298326521004e-11,9.820671209581633e-08,4.212421572447056e-06,0.0026144611183553934,1.397765375665827e-10,3.675281959658605e-06,1.4954426319491176e-07,6.66409050609218e-07,3.581633905014314e-07,5.793806394649437e-07,4.099448645128456e-13,1.0714550358059682e-09,9.605354012176548e-11,2.5176531082138354e-08,1.0465669442183412e-09,3.266117687417136e-08,1.209854882944228e-09,0.9973666071891785,5.261104329967736e-10,4.133286213292564e-10,2.160982845575074e-13,8.67359085532371e-06,1.1773699348793798e-08,9.848488247143905e-08
data/test/margin_2\b-1\eleven_q1_2_4.png,k,t,6.32225464869407e-07,4.001594061264768e-05,2.0651200194343744e-10,6.203360385370615e-07,1.2799296200682875e-05,2.4624041543575004e-05,4.2134832949070056e-12,0.0015566844958811998,1.0532666010476532e-06,8.833605513736131e-10,0.029383951798081398,1.905122735479381e-05,2.1897249638525018e-11,1.3633701279047727e-08,9.83021331002476e-10,1.9374624571355525e-08,2.367215867771222e-10,0.00035814702278003097,9.455020100190836e-12,0.9685813784599304,4.669119257894039e-11,7.973042781550532e-10,1.2939302407311004e-13,2.0992732970626093e-05,7.068478441452086e-11,4.022093075262134e-11
data/test/margin_2\b-1\eleven_q1_3_4.png,e,c,3.112378908554092e-05,1.590106180060502e-08,0.7948163747787476,1.3895008805775433e-06,0.20480120182037354,4.890352556685684e-06,9.619717457098886e-05,2.201318682892861e-09,1.4682226989748415e-08,1.4923347280149102e-11,1.0216639756421841e-09,1.8372933482169174e-05,3.142227811281373e-08,4.1157207306241617e-05,8.83577683907788e-07,1.0112902515402311e-08,1.2609198165591806e-06,0.0001731131342239678,1.027254529617494e-05,3.6728347367898095e-06,6.6274865595516985e-09,2.5132655956383587e-09,1.7823431619490293e-08,3.979816823318494e-11,4.851880616024706e-13,6.02892171741587e-08
data/test/margin_2\b-1\eleven_q2_1_1.png,i,t,0.000615619239397347,7.4936242526746355e-06,1.1712827472365461e-06,0.0009816003730520606,0.0002263711066916585,0.0026195587124675512,0.0006702154059894383,0.00012319715460762382,0.01551623735576868,0.006792010739445686,3.3351199817843735e-05,0.0001625520089874044,1.0401804217963218e-07,2.4256130927824415e-05,1.76932474005298e-06,1.9032737327506766e-05,0.0009285561391152442,0.000494243809953332,3.3918331610038877e-05,0.9696839451789856,2.0202960513415746e-05,7.573148195660906e-06,1.8452341044028486e-10,1.1961959899053909e-05,4.5646018406841904e-05,0.0009794796351343393
data/test/margin_2\b-1\eleven_q3_2_2.png,u,a,0.7310414910316467,2.172865407601421e-07,0.00021295393526088446,9.298124496126547e-05,6.609471256524557e-06,2.4523004071852483e-08,0.0014891662867739797,5.275666126181022e-07,1.7596872567082755e-05,9.141904229181819e-07,4.889968749921536e-07,2.625041270221118e-05,1.917536064865999e-05,0.0012530969688668847,2.5921732230926864e-05,1.799141102765134e-08,0.0012319206725805998,1.3067671716271434e-05,2.8928042183906655e-07,6.22594598098658e-06,0.26442235708236694,5.636322748614475e-05,2.9622691499753273e-07,2.1870690034120344e-05,6.026701885275543e-05,1.845758323959501e-09
data/test/margin_2\b-1\none_q1_1_0.png,s,c,9.269212569051888e-06,4.308691359256045e-07,0.38317734003067017,8.190569360522204e-07,0.002180361421778798,0.17304252088069916,0.000563613255508244,6.619717964895244e-07,1.8367767552263103e-05,5.3077167194715e-07,8.13093095075601e-07,0.001365352887660265,5.625678909382259e-07,6.726689321112644e-07,2.756594597030926e-07,8.793984562771584e-08,0.0003104314673691988,0.07467763125896454,0.36231642961502075,0.0023335067089647055,2.6010282816457675e-09,4.085676508225333e-08,2.5910914303040045e-08,2.190607091279162e-07,2.0745957840517804e-08,1.0170557729338725e-08
data/test/margin_2\b-1\none_q2_3_2.png,w,q,0.00023636592959519476,2.0415917845184595e-07,2.885796462903656e-11,3.70620476530803e-08,1.6041244066400395e-07,4.1603787082067356e-10,0.0017515092622488737,1.8127372936049824e-09,1.0142419543113235e-10,7.559827763792271e-10,3.1302848767927882e-12,1.1072780470300359e-09,3.6565186434245334e-09,1.2513585545548267e-07,1.14577263232718e-08,2.857189684846162e-08,0.9979532957077026,5.397556179786989e-09,1.0815019990673136e-09,1.0886615164906743e-08,1.3021441702676384e-07,1.7656858517511864e-06,5.622230310109444e-05,9.194253691724441e-10,2.2431599688843562e-08,3.114729096864721e-08
