ï∂éöâÊëú,ê≥âï∂éö,îFéØåãâ ,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
data/test/margin_2\a-2\none_q1_2_1.png,u,a,0.7680438756942749,5.1508504128605637e-08,0.0005361093790270388,0.0002298735489603132,1.0793772844408522e-06,3.0493981739709852e-06,0.025780444964766502,3.3863932458189083e-06,8.963752770796418e-05,5.6218268582597375e-06,9.594986295269337e-06,3.4764743759296834e-05,8.199669537134469e-05,0.0019347401103004813,3.2095808819576632e-06,1.510737348553448e-07,0.05319838225841522,0.0003479819861240685,8.477667142869905e-05,1.299672589993861e-06,0.1494230329990387,5.643047552439384e-05,6.6383604462316725e-06,9.788579518499319e-06,0.00011399725190130994,1.0714402698397407e-08
data/test/margin_2\b-1\eleven_q1_2_4.png,k,t,7.277039060227253e-08,0.0037176702171564102,3.6114563499722863e-06,1.4157360510580475e-06,2.9108241506037302e-05,0.004464619792997837,8.042686090448115e-07,0.0012929330114275217,5.763140870840289e-05,1.3673002285941038e-07,0.09257429838180542,8.737416646908969e-05,1.2753585514058141e-11,5.117129830978229e-07,2.0254761423643686e-08,1.4157760233501904e-05,4.6537775233446155e-07,0.0009926421334967017,8.927070638264922e-09,0.89500892162323,3.5770074902075066e-08,1.3429869341052836e-06,9.025273861595906e-09,0.0017512604827061296,5.841359893565823e-07,3.909522661160736e-07
data/test/margin_2\b-1\eleven_q2_1_1.png,i,t,3.95462575397687e-06,4.146331207266485e-07,7.1536528594151605e-06,9.520037451693497e-07,4.0723355709815223e-07,0.033980533480644226,0.021026229485869408,3.444847834543907e-06,0.2788776457309723,0.07893426716327667,1.847247176556266e-06,0.00819812249392271,3.6860476892996985e-09,4.053470183862373e-05,1.8122394976671785e-05,0.0015623614890500903,0.02534995973110199,0.009977469220757484,3.480127134025679e-06,0.5348826050758362,1.809352845327794e-08,0.00011583150626393035,9.760539815620306e-13,0.00016699187108315527,0.0013833362609148026,0.005464381072670221
data/test/margin_2\b-1\eleven_q2_2_4.png,t,f,3.698094985793432e-07,6.781645424780436e-06,2.2503742513890757e-07,2.8097427275497466e-05,3.6633950912801083e-06,0.5865033864974976,7.624514068993449e-07,7.263729639817029e-05,5.408939614426345e-06,0.000944503874052316,0.007868029177188873,3.081829845541506e-06,3.688954253178167e-09,1.5668668140733644e-07,8.413935104201187e-10,0.00046483147889375687,3.950300651922589e-06,4.0851740777725354e-05,1.123866013585939e-06,0.3963712751865387,2.0177149906430714e-07,5.588999556493945e-06,1.130532299720155e-11,0.00757615128532052,3.453334284131415e-05,6.444944301620126e-05
data/test/margin_2\b-1\none_q1_1_0.png,s,f,8.324853843078017e-05,0.0002573142701294273,0.022448744624853134,0.000170917744981125,0.00013833752018399537,0.6474851965904236,0.05536772683262825,0.0002946793392766267,0.0003356087545398623,0.00029931613244116306,2.6071361389767844e-06,3.146544986520894e-05,3.5219238725403557e-07,3.211243893019855e-05,4.718274431070313e-05,0.00023788874386809766,0.0034287062007933855,0.0893380418419838,0.179928719997406,6.616467726416886e-05,8.188717970369908e-07,1.361276531497424e-07,3.488305866383712e-09,2.0339882667030906e-06,2.708740396428766e-07,2.3095260530681117e-06
data/test/margin_2\b-1\none_q2_2_0.png,l,r,3.104997813352384e-05,0.0014247855870053172,0.01610754244029522,0.00033337713102810085,0.0007460805354639888,0.03098197840154171,0.00029781681951135397,0.012753311544656754,0.11566569656133652,0.003266063518822193,0.0002211471291957423,0.2692832350730896,5.484583653014852e-06,0.00013726219185627997,6.034524267306551e-05,0.003378695109859109,0.00014805502723902464,0.5070953369140625,0.026569513604044914,0.010380874387919903,9.517812031845096e-06,0.0006546807708218694,7.540363888836055e-09,0.00022042743512429297,2.708467400225345e-05,0.000200733047677204
data/test/margin_2\b-1\none_q2_3_2.png,w,q,0.043191228061914444,1.200602582684951e-06,1.4840401263427339e-06,0.002037805737927556,0.0002389095607213676,7.990445283212466e-08,0.03152932971715927,7.835346877982374e-07,7.433357677655295e-05,1.9470511688268743e-05,2.4712768720291933e-08,5.681465609086445e-07,4.493927463045111e-06,0.00045575061812996864,1.6359734217985533e-05,8.353114026249386e-06,0.9078187346458435,4.305581751395948e-05,0.00039359001675620675,2.1099906462040963e-06,0.004287260584533215,0.0031018126755952835,0.00616456288844347,0.00011564099986571819,0.0004852573911193758,7.791105417709332e-06
data/test/margin_2\b-1\none_q3_2_1.png,t,f,1.2011089900454408e-09,3.9282340935642424e-08,4.141570286719798e-08,1.6013793069369342e-10,4.2341844164184295e-06,0.9791325926780701,1.7951171660257614e-09,6.994888508415897e-07,6.97635726965018e-08,4.0554468796472065e-06,0.00010222512355539948,2.4725258285229756e-08,1.5065619585197254e-10,1.4317069485514367e-07,3.022621389292546e-11,5.749650426878361e-06,5.355448529087425e-09,1.5849411283852533e-05,5.128718338909266e-09,0.019800158217549324,1.1978003311430285e-10,1.2211650357585313e-08,1.07471116831152e-14,0.0009324952843599021,5.452325524402113e-08,1.511632376605121e-06
data/test/margin_2\b-1\none_q3_2_3.png,d,k,0.016193082556128502,0.00032680181902833283,0.0001674527593422681,0.34213125705718994,0.00010262025898555294,0.032504852861166,0.010749966837465763,0.004280123859643936,0.0016741182189434767,0.0004413202404975891,0.48040950298309326,0.00022202894615475088,0.0015914317918941379,0.00870050210505724,0.0015950981760397553,0.005325984675437212,0.001157821505330503,0.0054307738319039345,0.004282498266547918,0.0006647265981882811,0.0074184793047606945,0.001358439913019538,4.5674987632082775e-05,0.07290723919868469,0.00026655950932763517,5.159401553100906e-05
data/test/margin_2\b-1\none_q3_3_1.png,n,a,0.8236458897590637,7.880360897161154e-08,1.9967425032518804e-05,1.7052287148544565e-05,0.00017206113261636347,1.405706825607922e-05,0.015158996917307377,0.012394482269883156,0.0006097328150644898,3.5000869047507877e-07,1.090033765649423e-05,1.3013450939070026e-07,0.0016109948046505451,0.07438631355762482,1.2062713494742638e-06,3.0486710329569178e-06,0.06561467051506042,0.005505945533514023,0.00011672076652757823,1.5950747638271423e-06,0.00013518879131879658,3.408061274967622e-06,0.0005041235708631575,6.056086567696184e-05,3.1532495086139534e-06,9.3447824838222e-06
data/test/margin_2\b-1\none_q3_3_4.png,y,g,7.986631800349642e-08,1.9433788622791326e-07,1.943997176567791e-06,3.2687965667577146e-09,1.2871731996710878e-05,0.0007259062840603292,0.6799400448799133,5.0292914721694615e-08,2.0363705388604103e-08,6.660102371824905e-05,9.055319161177522e-09,6.204334113135701e-07,1.838092178463313e-10,1.7322630829763597e-10,3.7073341729865206e-08,5.014942416892154e-06,0.004003849346190691,9.520777553007065e-07,0.00020401067740749568,5.380824745770951e-07,1.2217746814258135e-07,1.124178379541263e-05,7.823156705777379e-11,3.394108105680971e-08,0.31496137380599976,6.438696436816826e-05
data/test/margin_2\b-1\two_q2_1_1.png,i,f,0.00019569037249311805,3.705046225377373e-08,6.292374018812552e-05,2.8710640531670606e-09,5.150584001967218e-06,0.8340041637420654,0.0046349335461854935,9.461491856654902e-08,0.02109973132610321,0.08219853043556213,1.7487876903032884e-05,8.944361362672737e-10,2.0857310119026806e-06,5.656909820572764e-07,2.5155765470685765e-08,8.117872312141117e-06,0.000874898221809417,1.643511131987907e-05,1.0467196261743084e-05,0.002791895065456629,1.3349650274108171e-09,2.318213709884276e-08,2.01169059188544e-09,0.004299480933696032,9.046222658071201e-06,0.04976825788617134
data/test/margin_2\b-1\two_q3_3_1.png,n,a,0.9504481554031372,4.3863371956831543e-07,0.00020265417697373778,7.921941141830757e-05,0.0008836687775328755,1.232353383784357e-06,0.002219873247668147,0.0023629276547580957,0.0054001109674572945,3.2421883133793017e-07,4.253044608049095e-06,8.57513805385679e-06,0.0008699675090610981,0.009201860055327415,4.927688223688165e-06,2.0189586393826175e-06,0.0177751537412405,0.0036345086991786957,0.001594536704942584,7.365370493062073e-06,0.00013660787953995168,2.550559293013066e-05,0.004622423090040684,0.00019161860109306872,1.556313509354368e-05,0.00030663609504699707
