ï∂éöâÊëú,ê≥âï∂éö,îFéØåãâ ,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
results\a-1\eleven_q1_1_0.png,s,c,2.671444576662907e-07,1.5613411674664235e-09,0.9999970197677612,8.25820745120609e-10,4.2726915694402123e-07,7.756894682131588e-09,3.3447049574419907e-09,8.821073212150754e-12,9.323004590555684e-09,3.382861265416315e-12,2.6662735908011825e-10,5.834420502282001e-09,4.4158225687152e-11,4.86948792399744e-09,1.6131758684423403e-07,2.7177465833361225e-10,1.0550502832495923e-10,8.656339787194156e-07,1.1498032108647749e-06,1.8180205785256476e-08,1.3683463251368266e-08,6.353347625775996e-09,1.5293172284103207e-10,9.501616160534354e-11,8.154565564466587e-12,2.224877171386197e-09
results\a-1\eleven_q1_2_0.png,q,g,4.0231992898043245e-05,1.88401263585547e-05,3.6938586163159925e-06,6.132292128313566e-06,0.0001359011366730556,8.492468623444438e-06,0.9952579140663147,3.305493464722531e-06,3.6648611967393663e-06,2.00621725525707e-05,2.797785555230803e-06,2.77070594165707e-05,1.8260936940350803e-06,8.518067261320539e-06,1.1981167517660651e-05,1.000928386929445e-05,0.00432941410690546,7.960251423355658e-06,2.8249518436496146e-05,2.2816584532847628e-05,4.106050710106501e-06,1.4887962151988177e-06,2.697800709938747e-06,5.179045956538175e-07,3.176242535118945e-05,9.758583473740146e-06
results\a-1\eleven_q1_3_4.png,e,p,1.5468444303223805e-08,1.6736346708512428e-07,4.506934825343478e-09,1.4474800025254808e-08,0.014340930618345737,7.792092446834431e-07,7.97327803780945e-09,2.1974241870559297e-11,5.140102787848377e-10,7.592567685676954e-10,5.795101620797993e-10,6.134703767202154e-08,3.4516016711449993e-09,1.8984579241987376e-07,8.612007604824612e-07,0.9856566190719604,4.2165087421608405e-08,6.585116096857746e-08,1.9659245253933477e-07,3.78580082838198e-08,1.344433037120396e-10,2.8191200485139234e-09,4.0431022418907503e-10,6.024745147215071e-10,2.567445145373881e-09,4.91924501133667e-09
results\a-1\eleven_q2_3_1.png,o,d,0.08600611984729767,0.0013742514420300722,2.7651249183691107e-05,0.7035868763923645,0.00010713908704929054,0.00010259077680530027,4.9168655095854774e-05,0.00017783496878109872,0.0002030402683885768,0.019939471036195755,7.613349589519203e-05,2.4706181648070924e-05,6.950588431209326e-05,0.0010119207436218858,0.17683938145637512,0.000297997088637203,9.520981257082894e-05,6.849606870673597e-05,0.00032024236861616373,0.00012918868742417544,0.008036114275455475,0.00042612472316250205,3.681803718791343e-05,0.000647967157419771,7.973428000696003e-05,0.00026636046823114157
results\a-1\none_q1_3_0.png,m,n,5.245200372883119e-05,2.9929316269772244e-07,9.092496839002706e-06,1.3939560631115455e-05,0.0002600087318569422,8.863143193593714e-06,1.7276786820730194e-05,4.244396404828876e-05,1.1544503649929538e-05,1.232886643265374e-05,5.711756330128992e-06,1.9890278053935617e-05,0.4052048325538635,0.517564058303833,1.4604103853343986e-05,2.9760396500932984e-05,9.501187378191389e-06,0.07622095942497253,1.5500670997425914e-05,4.740596341434866e-05,6.909403600730002e-05,0.00013702230353374034,3.455178011790849e-05,3.2223160815192387e-05,2.2696354790241458e-05,0.00014395778998732567
results\a-1\two_q2_3_2.png,w,n,1.9176435728240904e-07,2.661697529049434e-10,7.2885385227206e-11,3.162211612561805e-07,2.081511070173292e-07,1.8234681126161334e-11,4.4461775927651104e-10,1.5865835312212084e-09,3.938839532313665e-10,3.383208713181318e-10,1.2376148716963797e-11,7.631274778763242e-11,1.8478232277630013e-06,0.6646255254745483,3.488606903356839e-10,1.8639395582553675e-10,5.24050960848399e-07,2.045630609348592e-10,3.7865689250793366e-08,5.503916211679893e-10,2.0442715964463787e-08,9.522770483272325e-07,0.335370272397995,1.1220195883510087e-09,1.119703704755004e-10,1.707045669263607e-07
results\a-1\two_q3_2_0.png,s,c,5.787671852885978e-07,5.622634358104506e-09,0.9491660594940186,5.816802040037317e-10,1.0688201967923305e-07,1.638926327984791e-08,9.473064999099279e-09,2.638018796463637e-11,2.0257997501715863e-09,1.23927135914359e-11,2.09633255199293e-10,1.8826893377621445e-09,1.1250470173529425e-11,7.202386242965986e-09,1.3653557573434227e-07,2.2325560844471681e-10,2.6305724959430066e-11,8.203358703440244e-08,0.05083303526043892,1.9891963631835097e-08,4.551229615401553e-09,1.0902968528014867e-09,3.8379455169490484e-10,3.2007410610823683e-10,1.6070157357606085e-11,3.3014446731982616e-09
results\b-1\eleven_q1_1_0.png,s,c,5.264995252218796e-06,5.582574047480193e-08,0.9999446868896484,4.598577518777347e-08,3.320643008919433e-05,5.741061670505587e-08,1.0669359085113683e-07,1.0228020652647274e-09,1.4403889281311422e-07,4.4665957044109916e-10,1.5091726979221676e-08,4.1443283294029243e-07,9.131484013380486e-09,3.096870955232589e-07,7.170553999458207e-06,1.566071006209313e-08,1.3262305031958022e-08,3.904687218891922e-06,1.7488071080151713e-06,8.335215966326359e-07,1.2027047660012613e-06,6.322143235593103e-07,1.210449873667585e-08,6.393982676655696e-09,8.950114538386345e-10,1.2803231186353514e-07
results\b-1\eleven_q2_1_1.png,i,t,0.00010252965148538351,4.122323662159033e-05,8.817762864055112e-05,8.616400009486824e-05,9.304446575697511e-05,0.0003441308217588812,5.7438883231952786e-05,0.00013574918557424098,0.012568644247949123,5.578609852818772e-05,0.00012579855683725327,0.001207981025800109,2.6051042368635535e-05,5.412711470853537e-05,1.7202684830408543e-05,2.804678661050275e-05,0.00010526662663323805,0.01312730647623539,1.6185646018129773e-05,0.9710851311683655,7.374394499493064e-06,4.7532412281725556e-06,1.3527301234717015e-05,0.0001620228576939553,0.00016729903290979564,0.00027913355734199286
results\b-1\eleven_q2_3_1.png,o,d,2.5882134195853723e-06,3.154933074256405e-05,2.6514891615647684e-08,0.99581378698349,3.5382566920816316e-07,2.3021648587473464e-08,2.7589339879341424e-07,7.48739026334988e-09,6.614054193221364e-09,8.531636126463127e-07,7.787687827942591e-09,1.79049770565598e-08,9.761021324550256e-09,1.7292115899181226e-06,0.0041235145181417465,8.192163477360737e-06,8.745710147195496e-07,6.327099555392124e-08,6.468466722253652e-07,1.0002666073205546e-07,5.579096864494204e-07,1.37784018079401e-05,3.30534355441614e-08,7.18010682021486e-08,7.663610972485912e-07,7.468837281976448e-08
