ï∂éöâÊëú,ê≥âï∂éö,îFéØåãâ ,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
results\a-1\eleven_q1_1_0.png,s,c,7.42683550924994e-05,4.883986548520625e-09,0.9965463280677795,2.183170181524474e-06,4.370639726403169e-05,0.001910475897602737,3.6098101645620773e-06,2.1836633550265105e-06,0.00033214688301086426,4.053107204526896e-06,7.288565484486753e-07,1.0358976396673825e-05,2.665007770019656e-09,1.9473978682071902e-05,0.00015052322123665363,6.326440052362159e-05,3.2107070069287147e-07,0.0006560832262039185,0.00012350035831332207,1.435294052498648e-05,2.571894037828315e-05,1.887164785330242e-06,2.8414578991942108e-06,1.5444481960003031e-06,4.5542583593238817e-10,1.058933230524417e-05
results\a-1\eleven_q1_1_3.png,e,p,6.957980804145336e-05,1.8541462054599833e-07,1.9362825696589425e-05,6.0051515902159736e-06,0.07300214469432831,0.0006951518007554114,1.6714913726900704e-05,7.051334627306005e-09,4.911099154014664e-07,1.5800222286088683e-07,1.0923550064489973e-08,1.616466427378782e-08,4.7324983931673614e-09,1.1163649560330668e-06,0.0005621882155537605,0.9252962470054626,0.00025417693541385233,7.455227023456246e-05,6.125464437900519e-07,2.62279485241379e-07,1.5902273942103307e-09,3.172541198637191e-07,7.039045041290493e-11,6.481009506842383e-08,1.6036866279378614e-10,5.536445542020374e-07
results\a-1\eleven_q1_3_3.png,b,h,2.4781310684063307e-11,0.17361681163311005,1.470919469125781e-13,6.995698464962175e-10,3.82604147000057e-15,2.1834816177346283e-09,8.530116168969926e-09,0.8263638615608215,4.985259982603907e-10,1.154623840982083e-09,9.503132787358481e-06,3.718350904957646e-10,6.8540102482472776e-09,1.3797555098449266e-08,1.727097354020657e-10,2.2055758261418923e-11,7.665413304103197e-10,9.313123882748187e-06,3.904165453150199e-07,2.776246343927369e-09,3.939220130644294e-11,5.70472011643397e-12,8.905312931517528e-09,8.681119822995242e-09,1.094343643481821e-10,1.0708848663788881e-14
results\a-1\eleven_q1_3_4.png,e,p,2.0339508409961127e-05,1.2136683835706208e-07,8.81444293554523e-07,3.3592900763323996e-06,0.014531932771205902,0.00022292220091912895,2.4414173367404146e-06,4.25338591014679e-08,9.120786899075028e-07,7.766870169234608e-08,4.29654392064549e-08,1.5217325710636942e-07,3.458486119711779e-08,1.3266402447698056e-06,6.566801312146708e-05,0.9843667149543762,8.923952555051073e-05,0.0006918078288435936,1.5707151987953694e-06,1.0176967180086649e-07,1.673511551558704e-09,1.0683530859978418e-07,1.0357938812211032e-10,8.476828128323177e-08,7.283832981208604e-10,1.124738857605223e-09
results\a-1\eleven_q2_1_3.png,e,p,7.768403884256259e-05,4.6955901211731543e-07,1.1600880043260986e-06,1.771144411577552e-06,0.10965591669082642,0.00020420950022526085,3.246989945182577e-05,4.2404192157619036e-08,2.1174132314172311e-07,8.081248381586192e-08,1.0235015501791622e-08,2.3821010941560417e-08,1.2795619852568052e-07,4.89242302137427e-06,0.00038202726864255965,0.8892236948013306,0.0002260030887555331,0.0001598986709723249,2.8767259209416807e-05,7.908785448762501e-08,8.040756949156957e-10,3.7432116073432553e-07,2.4917420904380094e-10,5.659661539425542e-08,3.1740104988742246e-10,4.241679008032406e-09
results\a-1\eleven_q2_2_2.png,g,q,1.302064902120037e-05,4.745687176566094e-10,7.386452560709245e-10,5.037173345101564e-09,2.1267911043398868e-10,1.4382399271539725e-08,0.38742250204086304,5.192242746865361e-10,1.673796390377902e-08,7.270487856203545e-08,7.276722557847393e-10,2.2248580755501735e-09,7.780977528959454e-10,5.218118381833392e-09,1.1688376133633938e-07,6.447822187283236e-08,0.6108027696609497,1.0901368696636382e-08,6.9326233642641455e-09,2.052249392647809e-08,1.0368404801397446e-08,5.25323673450373e-10,2.350377303469097e-15,1.4150954019687134e-10,0.0017613981617614627,4.083797300324932e-09
results\a-1\eleven_q2_3_2.png,w,u,0.001900045550428331,5.013453119318001e-08,5.8670693192652834e-08,4.1882594814524055e-07,1.166806100627582e-07,8.739543116975668e-11,1.0740739497805407e-07,8.979167614597827e-05,3.4608072496666864e-07,2.118732993494632e-07,3.404506742299418e-06,1.0301112496335918e-07,0.0036493446677923203,0.024894455447793007,1.128635517488874e-06,1.156491613585331e-08,7.79699348640861e-06,1.3829750059812795e-05,5.009997948945966e-06,1.0498991009910696e-08,0.8345372080802917,1.2990312825422734e-05,0.13488085567951202,2.2692947823088616e-06,3.831092953987536e-07,2.6025503974125286e-10
results\a-1\none_q1_3_0.png,m,r,7.811278379676878e-08,1.3192353459645645e-11,2.0385293453273334e-08,2.1881659151290478e-08,1.0024141239295403e-11,4.9726850193110295e-08,2.10200017392026e-08,1.5771452410717757e-07,2.433374356769491e-05,3.921124152839184e-05,8.945675062932423e-07,8.403776519116946e-08,0.0001696760591585189,0.0011295940494164824,2.63741299022513e-07,1.522217189631192e-06,1.522158932232287e-08,0.9927160143852234,9.692349145495882e-09,0.005869848653674126,3.643552304311015e-08,3.7924783100606874e-05,7.131041868113641e-10,1.0358186045777984e-05,2.375231744622397e-08,9.662848299285542e-10
results\a-1\none_q2_3_1.png,o,c,0.0004845022049266845,6.775968586225645e-08,0.9811456799507141,2.2770345822209492e-06,0.00010439399920869619,1.8934143781734747e-06,7.880023076722864e-06,4.868237368782502e-08,3.3282300137216225e-05,3.973396815126762e-06,1.493385326511998e-08,5.4441528618554e-07,1.0594460204960132e-11,2.336320676477044e-06,0.018131138756871223,1.0959857718262356e-05,2.186573328799568e-05,8.279280336864758e-06,2.4800525352475233e-05,1.0949838724627625e-05,3.762578899113578e-06,1.0369673191235051e-06,1.578063546503472e-08,3.8889446329903876e-08,5.889255055846476e-11,2.2790428033658827e-07
results\a-1\two_q1_3_4.png,e,p,0.00012334597704466432,3.3217138479813e-06,7.4229465099051595e-06,4.435581558936974e-06,0.08891543745994568,0.008081967011094093,0.00020469111041165888,1.4780739547859412e-06,1.5553147022728808e-05,2.3186535145214293e-06,2.0720290194731206e-06,1.6565755913688918e-06,1.5450680734829803e-07,1.1103964425274171e-05,0.00015812506899237633,0.8986304402351379,0.0020813345909118652,0.0017020341474562883,4.4370684918249026e-05,1.5159808981479728e-06,2.7451886097651368e-08,2.228528273917618e-06,9.703873260491491e-10,4.528469617071096e-06,1.2590799514100581e-08,4.69472212216715e-07
