ï∂éöâÊëú,ê≥âï∂éö,îFéØåãâ ,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
data/test/margin_2\a-2\eleven_q2_1_1.png,i,j,2.5307932832729918e-11,7.547602820512367e-11,1.0852780737351068e-14,7.827413717187426e-10,1.8063396034473898e-14,6.147960789348872e-07,7.690555747785766e-08,8.266556189573393e-11,0.38748428225517273,0.6125149726867676,6.060247789707596e-12,6.619653158956851e-10,1.49304156691382e-18,4.090429384095984e-12,1.6258340818848166e-17,4.1271867867731515e-11,2.8785041905621256e-08,8.122105654706502e-09,1.2807340077358731e-08,7.943042668046019e-09,3.812265433889017e-11,6.977013411457733e-10,6.04091483866892e-13,9.91935630856311e-11,2.183331737626304e-08,1.266957316836681e-09
data/test/margin_2\a-2\eleven_q3_2_0.png,s,g,2.438838782836683e-05,5.2464965847320855e-06,0.0002502246352378279,3.3215230814676033e-06,0.0002971448702737689,0.002328475471585989,0.575320303440094,3.6787739077226433e-07,2.8528215807455126e-06,2.4153685444616713e-05,4.826953590963967e-05,8.08518691997051e-08,6.909638727847778e-07,1.112042082240805e-05,7.994342740857974e-05,0.00016361752932425588,0.004329334944486618,0.00018180253391619772,0.4169110953807831,5.98368114879122e-06,4.3491869661238525e-08,5.5522328068491333e-08,1.2168776493126643e-06,5.115549317480372e-09,1.0289868441759609e-05,1.4335422626743366e-08
data/test/margin_2\a-2\none_q1_2_2.png,i,j,4.779169060498134e-09,2.1890702583959865e-08,1.3358024686382919e-09,1.0617116075195554e-08,6.128205581878987e-11,3.452077726251446e-05,1.0151203468922176e-06,3.2380206960169744e-08,0.47154486179351807,0.5284109711647034,1.1570063657151408e-10,1.1124901000414411e-08,1.4621955989752022e-12,2.9937197609797295e-08,7.643374648480528e-12,1.0199110000996825e-08,1.707805665773776e-07,9.659603392719873e-07,3.4776742268149974e-06,1.4541502935117023e-07,5.1270291123728384e-08,9.220123615705234e-07,1.3088443662212512e-09,1.899932122739756e-08,2.616553501866292e-06,1.1752742068438238e-07
data/test/margin_2\a-2\none_q1_3_1.png,a,r,0.09438057243824005,1.068386609404115e-05,7.2088450906449e-06,0.0005138048436492682,0.00014544371515512466,9.623121286495007e-07,0.010322557762265205,1.9720155250979587e-05,1.529072869743686e-05,1.0456628842803184e-05,0.0006593879079446197,1.0163291335629765e-05,7.015774485807924e-07,1.4100444786890876e-05,2.7816164219984785e-05,0.001044549630023539,0.040167782455682755,0.8526419401168823,4.801082923222566e-06,1.8809090396310069e-10,9.68183258009958e-07,4.5492834033211693e-07,4.095253203217908e-08,5.971084249267733e-08,9.188937610815628e-09,5.373704539124446e-07
data/test/margin_2\a-2\two_q1_2_2.png,i,j,9.122948796402852e-08,1.3147563038273802e-07,1.2624603584754368e-08,5.0297270348664824e-08,3.632240992354485e-12,6.4508435571042355e-06,6.7108289840689395e-06,9.013964699988719e-06,0.3586311340332031,0.6413196325302124,3.025132921941065e-10,1.0687752364901826e-05,3.6150832327663807e-10,4.98010933824844e-07,1.3770887208330862e-10,4.521880470065298e-08,4.062153038830729e-06,1.7642597072153876e-07,7.4380423029651865e-06,2.43096593521841e-07,5.184290330362273e-07,6.899119284753397e-07,7.445355443280732e-09,4.741419701304039e-09,2.129517497451161e-06,1.394674171706356e-07
data/test/margin_2\b-1\eleven_q1_2_4.png,k,t,4.446546186809286e-10,0.0002698595926631242,3.8412886205208e-09,1.4417373961350677e-08,9.29478893851865e-09,0.0032713371329009533,3.217701305402443e-08,0.00012264816905371845,3.050959094252903e-06,2.6157183583563892e-06,0.23422867059707642,2.856507126125507e-05,1.5036082188363276e-12,3.89446010162775e-11,5.047330886576162e-10,2.1343739220469615e-08,1.1765956742237904e-07,6.425979336199816e-06,1.0693477214829272e-09,0.7598018050193787,3.923458891108567e-09,2.3173713614710323e-08,2.636396656541251e-10,0.0022640558890998363,6.845278335276817e-07,1.2291560658184153e-08
data/test/margin_2\b-1\eleven_q1_3_4.png,e,c,0.00035477179335430264,3.038147724510054e-07,0.9355736970901489,1.1123366903120768e-06,0.06380607932806015,6.434605097638268e-07,0.00017669086810201406,1.5503737182953614e-10,1.0851025677993675e-07,3.4843009553975346e-12,2.0288368207665997e-10,3.203352321179409e-07,3.0902672781829565e-11,1.3406557641815198e-08,4.271755642548669e-06,9.311695237101958e-08,3.8184793083928525e-05,7.803668609085435e-07,3.596587339416146e-05,1.1260205007995738e-12,1.511040043089551e-10,6.520783357721882e-10,4.026741787233057e-11,1.8298762505253308e-10,8.565532831628087e-12,6.9389434429467656e-06
data/test/margin_2\b-1\eleven_q2_2_4.png,t,f,1.1265611732369507e-07,3.626483703556005e-06,3.85677800807116e-09,2.755781736141216e-07,1.7860820662463084e-05,0.5256521105766296,1.7066480495486758e-07,1.5863775843172334e-05,1.53622586367419e-05,0.0009467239142395556,0.0001117102219723165,7.68591053201817e-06,1.6837840800462689e-12,3.984080620966779e-09,8.765165482316206e-09,1.0070501957670785e-05,7.167168973865046e-07,7.13385088602081e-05,3.686437253236363e-07,0.4720231294631958,3.14507975218703e-09,5.7545701537264904e-08,1.0558941958629942e-12,0.0011061354307457805,3.637189365690574e-06,1.298202096222667e-05
data/test/margin_2\b-1\none_q1_1_0.png,s,f,5.178409082873259e-06,2.496713724653432e-09,0.46802574396133423,6.517315682685876e-07,8.195854752557352e-05,0.5162150263786316,0.010301988571882248,2.293170666689548e-07,0.00022043337230570614,1.05473975509085e-06,1.2157092221798393e-08,0.00026882634847424924,2.972059542916128e-10,8.950436267696205e-07,1.5977150269463891e-06,3.3936582894966705e-06,0.0010771729284897447,0.0012731616152450442,0.002514925319701433,9.00811812698521e-07,1.918540881717945e-09,1.739715815851639e-09,5.119093482441883e-10,3.837458706357211e-08,3.4811538540679976e-08,6.772932920284802e-06
data/test/margin_2\b-1\none_q2_3_2.png,w,q,0.2767161726951599,2.6263986541152917e-08,4.2419023316142557e-07,0.00017718931485433131,3.1672593650000636e-06,2.2678043887225385e-09,0.03950821980834007,4.158026456480002e-08,3.1954441870318817e-10,8.202746357710566e-07,2.0180263016200684e-10,3.850600123044695e-13,2.011089009101852e-06,2.458042581565678e-05,7.6010161137674e-05,8.6122128095667e-08,0.6826848387718201,5.215017608861672e-07,3.779974940698594e-05,2.857995617944198e-08,2.1104813185957028e-06,4.1756127757253125e-05,0.0007205549045465887,2.064837900661587e-07,4.86979331526527e-07,2.98789314001624e-06
data/test/margin_2\b-1\none_q3_2_1.png,t,f,6.042698980079919e-11,4.627118826983079e-11,1.7982484945555655e-10,8.5340865233971e-13,1.1133463885926176e-05,0.9853301048278809,7.783989564025262e-10,2.307577062765631e-08,2.5331730046929124e-09,5.628978669847129e-07,6.774951543775387e-06,3.286909855404474e-09,2.7545555490423104e-14,1.351367628910083e-10,5.732898530896868e-11,2.2480062398244627e-06,3.298706374721405e-08,1.5788555174367502e-07,4.243378912138773e-11,0.013501867651939392,7.38067246208729e-11,2.141069543881713e-09,5.3122392959124506e-14,0.0011469325982034206,2.015843314495669e-08,4.273812592714421e-08
data/test/margin_2\b-1\none_q3_3_1.png,n,a,0.928492546081543,1.3214071330203137e-11,8.476066000184801e-07,0.0002140684227924794,1.804088128665171e-06,1.140747463068692e-05,0.00045685525401495397,8.899189083422243e-07,6.232877785805613e-05,9.322629011876415e-06,9.908801985147875e-06,9.783099885751767e-10,8.886031537258532e-06,0.002220386639237404,3.647624851055298e-07,1.1024720834029722e-06,0.0005644438788294792,0.06644726544618607,1.0541028132138308e-05,2.5258310643039295e-07,1.2933310244989116e-06,1.5417004988194094e-06,1.513381448603468e-06,0.001474585966207087,4.120845531474515e-08,7.76426441007061e-06
