ï∂éöâÊëú,ê≥âï∂éö,îFéØåãâ ,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
data/test/margin_2\a-2\none_q1_2_1.png,u,a,0.7160757780075073,7.102893562205281e-08,0.00012748349399771541,4.38303904957138e-05,3.6952454252059397e-07,3.1820272283766826e-07,0.010495119728147984,1.1621658586591366e-06,1.3568694612331456e-06,1.7998278281083913e-06,4.738575682949886e-07,1.6138168348334148e-06,8.005235940800048e-06,0.0029573061037808657,4.431210982147604e-06,1.561540052819055e-08,0.023297857493162155,6.53682800475508e-05,1.2042178241244983e-05,5.307732635628781e-07,0.24672874808311462,9.606069215806201e-05,4.0449808693665545e-06,1.2848536243836861e-05,6.33172458037734e-05,8.833920261963613e-10
data/test/margin_2\a-2\two_q1_1_2.png,z,j,0.0006586422678083181,2.0276225768611766e-05,6.003941166454752e-07,9.183389920508489e-05,4.7603600705770077e-07,6.450848741224036e-05,9.347446757601574e-05,6.800421942898538e-06,0.18747645616531372,0.5624041557312012,2.9172367703722557e-06,0.027229713276028633,9.748100104900459e-09,0.0010523974196985364,5.9238359426672105e-06,0.002779388101771474,1.857718416431453e-05,1.1383817763999104e-05,0.00012866071483585984,0.0009040950099006295,0.0006761988624930382,0.0003581643395591527,4.074715980095789e-05,0.0015755295753479004,0.0005954711232334375,0.21380366384983063
data/test/margin_2\a-2\two_q2_1_0.png,f,t,4.1195411665251314e-11,6.1882146837888286e-06,6.725235834892374e-08,6.768212656993455e-09,7.211537536022661e-07,0.3526899218559265,9.053346516907368e-09,6.013717211317271e-06,1.4170416307024425e-06,9.7898424428422e-05,0.00018793441995512694,2.6529536967245804e-07,3.0154961860873186e-11,2.525636411121468e-08,6.030806076751105e-09,2.3089831302058883e-05,6.724466317109545e-08,7.554088483630039e-07,1.0611278078442865e-08,0.6462588310241699,1.696279205987139e-08,3.470047431619605e-07,2.093880069331533e-10,0.0007252696668729186,8.981984933598142e-07,3.0754233648622176e-07
data/test/margin_2\b-1\eleven_q1_2_4.png,k,t,9.698805314428682e-09,0.003570105414837599,2.4359389954042854e-06,7.788268590047664e-07,0.00015540252206847072,0.025888951495289803,1.468654318159679e-07,0.0009578446624800563,3.476243364275433e-05,7.790244467287266e-07,0.22482514381408691,2.0900379240629263e-05,4.2435499558735046e-12,3.533307051384327e-07,1.4756986743691414e-08,1.1025644198525697e-05,7.144464007069473e-07,0.0021533898543566465,1.938521787536729e-09,0.7395822405815125,4.9221259956766517e-08,4.388760771689704e-06,4.032604916659466e-09,0.0027889094781130552,6.567592549799883e-07,1.0004685009334935e-06
data/test/margin_2\b-1\eleven_q1_3_4.png,e,c,6.206853413459612e-06,3.964806865042192e-07,0.755657970905304,1.666760311991311e-07,0.24412193894386292,3.1158474911308076e-08,2.4731527901167283e-06,3.1850126980259574e-09,4.499253520862112e-07,1.943832117490274e-08,1.0845728759534268e-08,1.5205761201286805e-06,2.584369163116662e-09,1.2925144801556598e-05,6.592014688067138e-05,6.0307221438904435e-09,4.555011798856867e-07,9.637155017117038e-06,8.263796189567074e-06,9.036376286530867e-05,6.910068606202913e-08,4.486101801148834e-08,4.0308184567905414e-10,6.878619895900329e-10,1.6455056761621734e-10,2.1317297068890184e-05
data/test/margin_2\b-1\eleven_q2_1_1.png,i,t,5.366186542232754e-06,5.61960575851117e-07,2.5473273126408458e-05,1.362476723443251e-06,1.0876357237066259e-06,0.03009614534676075,0.005779605358839035,1.662917270550679e-06,0.17369157075881958,0.025995515286922455,1.4866203628116637e-06,0.017593882977962494,4.309467627194863e-08,4.367081055534072e-05,1.3274208868097048e-05,0.0005761818611063063,0.01666542887687683,0.008912614546716213,9.098432201426476e-06,0.7103807926177979,1.0542017889747513e-06,0.0004746807098854333,2.791537445645531e-09,0.00030093829263933003,0.0012283851392567158,0.008200093172490597
data/test/margin_2\b-1\none_q1_1_0.png,s,f,4.95551557833096e-06,8.132946095429361e-05,0.0017246789066120982,9.460271030548029e-06,5.301384589984082e-06,0.7042137980461121,0.0017410435248166323,9.16229109861888e-05,7.071061554597691e-05,5.6675460655242205e-05,1.053811047313502e-06,6.081534593249671e-06,1.4184222152380244e-07,5.2498176955850795e-05,2.49258249596096e-07,4.7943922254489735e-06,0.0003503616899251938,0.018294697627425194,0.27326133847236633,2.4154929633368738e-05,1.0275139317172943e-07,7.032743809531894e-08,1.6827781337269698e-06,2.890796849897015e-06,2.0169115089174738e-07,2.552081639350945e-07
data/test/margin_2\b-1\none_q2_3_2.png,w,q,0.019911788403987885,1.5174546064145034e-09,1.6842039940456743e-07,0.00020669738296419382,2.669843343028333e-05,1.9063375322758702e-09,0.002984745195135474,5.958981219578163e-08,3.3266796890529804e-06,1.6445619621663354e-07,1.96402727414835e-10,5.789926049715177e-08,6.354428094823561e-09,2.2611304302699864e-05,1.0093857554238639e-06,4.679560333897825e-06,0.9766124486923218,1.1320773410261609e-05,8.098736543615814e-06,3.906922074747854e-08,0.00015634494775440544,1.5435387467732653e-05,1.0286606993759051e-05,1.4109650692262221e-05,4.862303285335656e-06,4.959504622092936e-06
data/test/margin_2\b-1\none_q3_2_1.png,t,f,3.0303637377215864e-10,9.111470689049384e-09,1.8422008807306156e-08,8.478088370234005e-11,1.981330115086166e-06,0.9945079684257507,2.754818040351381e-10,4.4439613589020155e-07,6.985074740839536e-09,1.1140433571199537e-06,2.161708607673063e-06,1.4488608091056676e-09,1.6052276695377454e-12,5.663414626155827e-08,1.709233587998682e-10,2.341875870115473e-06,8.078133717503988e-10,2.428713287372375e-06,4.323228997016315e-10,0.004933524876832962,1.5919680504405953e-11,3.089849209825246e-10,6.373053872284727e-15,0.0005480388063006103,1.5684099574642119e-09,4.5884114285854594e-08
data/test/margin_2\b-1\none_q3_3_1.png,n,a,0.6251647472381592,1.6078831777122105e-07,1.7631501805226435e-06,1.3263386790640652e-05,0.00010064270463772118,9.924418691298342e-07,0.004149425774812698,0.015413220971822739,0.00016766788030508906,4.766756234175773e-08,1.0992924217134714e-05,1.5688640075950389e-07,0.0011569408234208822,0.2805352509021759,8.679062943883764e-07,1.6372542859244277e-06,0.06598922610282898,0.003890829160809517,1.4263882803788874e-05,4.732801528462005e-08,0.001227840781211853,3.2844701536305365e-07,0.0021422328427433968,5.04944807744323e-07,2.2303966318304447e-07,1.673403130553197e-05
