ï∂éöâÊëú,ê≥âï∂éö,îFéØåãâ ,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
results\a-1\eleven_q1_1_0.png,s,c,1.8802364138537087e-05,3.461725003872651e-11,0.9651203751564026,7.14731385187406e-08,5.468356448545819e-06,2.263600799778942e-05,6.26042648832481e-08,8.586961257606163e-07,5.736866910410754e-07,3.963718597788102e-08,1.0658081350811699e-07,3.3958981475734618e-06,7.586661299185948e-10,0.00034367310581728816,0.0013323111925274134,1.6540148862986825e-05,4.337568526580071e-09,0.03313151001930237,4.856919417761674e-07,6.553638076667312e-09,2.2394565348804463e-06,1.342280313565425e-07,4.181330004460193e-10,3.2968094387797464e-07,1.2410451555311397e-09,4.524026735452935e-07
results\a-1\eleven_q1_1_3.png,e,p,1.6121219232445583e-05,4.054690805332939e-07,2.8761319299519528e-06,2.77161120720848e-07,0.006912443321198225,0.0005525381420738995,2.8378647130011814e-06,2.788172581702497e-09,1.9804036810455727e-07,9.39513533637637e-09,3.6579721474083726e-09,2.5565237038449595e-08,3.0116773075405945e-08,1.7100981040130137e-06,6.869736535008997e-05,0.9922032356262207,0.0001493074232712388,8.846998389344662e-05,2.8155372433502635e-07,2.8698462273268888e-08,2.7749821884803794e-10,4.728335500914227e-09,9.61590668202561e-11,6.973913002639165e-09,1.0027528286882248e-11,4.7558822302562476e-07
results\a-1\eleven_q1_3_3.png,b,h,7.503658881313074e-14,0.005588495638221502,4.1561397386662277e-16,2.0958170095231043e-13,3.2984137118281686e-18,2.3356427469173324e-12,1.0820025431179658e-11,0.9944080114364624,2.1602090949368602e-10,1.640417402609673e-12,2.9561781502707163e-06,8.669763518209805e-11,7.361020820662034e-11,5.919106316198963e-10,2.8023690681368285e-13,1.0795478111436368e-14,1.802340394985169e-12,5.550924697672599e-07,1.3129254350374708e-09,4.8181569844985006e-11,4.075183387356601e-13,7.972458413926797e-14,4.566285682905402e-10,3.54210605291172e-10,7.15428421799863e-13,8.22495885080001e-16
results\a-1\eleven_q1_3_4.png,e,p,1.8733583146968158e-06,1.4651356572414898e-08,4.9701789350820036e-08,3.0223787916838774e-08,0.0009897078853100538,4.98170375067275e-05,1.5957475341110694e-07,4.956875354622525e-09,1.0190230881335083e-07,9.250171184582712e-10,2.2737804694639152e-10,5.6132876125047915e-09,1.1290206991532159e-08,5.822763000651321e-07,2.06110198632814e-05,0.9987873435020447,3.1070480872585904e-06,0.00014608986384700984,4.848579351346416e-07,2.529957354724388e-09,2.4914728266600683e-11,9.061296157852894e-10,2.3106875787770598e-11,2.932831977275896e-09,5.555329460338321e-11,1.5999866362359505e-11
results\a-1\eleven_q2_1_3.png,e,p,0.0001020913987304084,3.7356478514993796e-06,4.182996690360596e-06,2.3380175662168767e-07,0.03990783542394638,0.0005821912200190127,2.6350464395363815e-05,1.002042111508672e-07,1.3667539633388515e-06,2.4532923248443694e-08,1.5087424642956648e-08,1.0666011007742782e-07,1.568829617326628e-07,2.7375961508369073e-05,0.000840585445985198,0.9578123688697815,0.00017651137022767216,0.0004912538570351899,2.341925210203044e-05,1.0307151576682827e-08,2.7549060255260827e-10,1.0351046242362827e-08,1.9471375900526056e-10,1.0541300277111532e-08,1.119602535681885e-10,4.358849281516086e-09
results\a-1\eleven_q2_2_2.png,g,q,4.327679562265985e-06,8.381974975213424e-11,1.5917940576759548e-10,4.365816597129424e-10,1.7301547694525965e-10,2.6392745766656844e-09,0.4610621929168701,2.751569527781328e-10,9.753895469089002e-10,9.336093675926804e-09,1.0963080443460171e-10,4.886461235642514e-10,3.787023583612381e-09,3.2945561834196724e-09,1.0828318153244254e-07,2.3632292567299373e-08,0.5371289253234863,3.1146454304575855e-09,3.016557315049795e-08,6.386280393400057e-09,7.376092514554955e-10,8.543199134236623e-12,3.0608521548324306e-17,1.1043201943172765e-11,0.0018043043091893196,3.807498760721728e-09
results\a-1\eleven_q2_3_2.png,w,u,0.0008619194850325584,2.911085594803353e-09,9.965192759864294e-08,9.21696425848495e-08,2.209715432854864e-07,7.111264702097664e-13,3.635733136775343e-08,4.994940354663413e-06,2.8039804078616726e-07,2.3805425541922887e-07,4.495630321343924e-07,2.051973924110939e-09,0.011458273977041245,0.010105972178280354,5.462457011162769e-07,1.0714473752670983e-09,1.3036294603807619e-06,3.3415303732908797e-06,2.538694445775036e-07,1.1498330065862206e-09,0.8570155501365662,1.0488997759239282e-05,0.12053505331277847,3.701819082380098e-07,4.772124384544441e-07,1.3693980671636297e-10
results\a-1\none_q1_1_3.png,e,p,0.0001408388197887689,1.495487026659248e-06,1.0351484888815321e-05,2.4984699393826304e-06,0.46072643995285034,0.0027303281240165234,5.6354006119363476e-06,7.167853937062318e-07,1.096284790946811e-06,3.8575645788796464e-08,1.7837394352682168e-06,3.115776223694411e-07,1.7330277159999241e-06,1.5299408914870583e-05,1.9945135136367753e-05,0.5306604504585266,3.577338793547824e-05,0.005630907602608204,1.3979164577904157e-05,6.668856133984491e-09,4.9386712497323515e-09,4.129014641307549e-08,3.7073535907872213e-10,4.0486636976311274e-07,8.3378633858322e-12,4.643108564295062e-09
results\a-1\none_q1_3_0.png,m,r,4.449580899290595e-07,9.152105462373328e-11,9.908104336986412e-10,1.887483414009239e-08,1.0226014479641776e-09,1.4619097932211389e-08,5.684992174792569e-07,8.588135074205638e-07,4.700049885286717e-06,0.00010348694195272401,2.8291646231082268e-05,6.371490002266e-08,0.008206854574382305,0.003604824421927333,3.1324584597314242e-06,3.331188736410695e-06,4.918379090668168e-07,0.9870952367782593,6.26330063369096e-08,0.0007986695854924619,3.6127929092799604e-08,8.416934724664316e-05,9.984477173929918e-07,6.283466791501269e-05,8.795897770141892e-07,1.071547401920725e-07
results\a-1\none_q2_3_1.png,o,c,8.47848059493117e-05,1.5089982596805385e-08,0.7880356311798096,1.6206473674174049e-06,0.00028430542442947626,1.8729687099039438e-06,1.1839023272841587e-06,3.104944568121937e-08,2.240068852188415e-06,1.0480539458512794e-07,1.3469187543080352e-08,5.076922207081225e-07,9.033763181953702e-10,4.673584408010356e-05,0.2114386260509491,1.9230437828809954e-06,1.5156775816649315e-06,8.88137292349711e-05,3.9733499761496205e-06,2.0184713775961427e-06,3.842917521978961e-06,2.0840654713083495e-07,1.8717518646127473e-09,2.6597083646606734e-08,3.407114035347547e-10,1.973900598528644e-09
results\a-1\two_q1_3_4.png,e,p,1.610466824786272e-05,2.1040220872237114e-06,1.0424251968288445e-06,1.0011656570441119e-07,0.00783413928002119,0.004998258780688047,7.308929070859449e-06,5.926800099587126e-07,2.858908828784479e-06,6.5954772310306e-08,1.638483553279002e-07,1.2733814003240695e-07,2.061165105260443e-08,6.252046205190709e-06,1.1876831194967963e-05,0.9866144061088562,0.0001300336589338258,0.00036562932655215263,8.704776519152801e-06,3.949653049062363e-08,8.109662275046503e-09,1.6143685499514504e-08,1.0622376311886228e-09,1.9832290831800492e-07,4.0188166683385873e-10,1.6936290592184378e-08
results\a-1\two_q3_2_0.png,s,c,0.0025912029668688774,9.96161553246111e-09,0.7186013460159302,2.4498365291947266e-06,0.00011308333341730759,0.0005416600033640862,4.449017433216795e-05,5.504444561665878e-05,6.654664321104065e-05,2.5006949726957828e-05,1.17507061077049e-05,6.374346412485465e-05,2.0490624308422412e-07,0.008273961953818798,0.006565062329173088,0.0001248488697456196,2.3259221961779986e-06,0.26269733905792236,0.00011922504927497357,1.722322849673219e-06,6.558919267263263e-05,6.719671091559576e-06,1.1227967178228937e-07,8.85565623320872e-06,2.180313032340564e-07,1.7423568351659924e-05
