ï∂éöâÊëú,ê≥âï∂éö,îFéØåãâ ,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
results\a-1\eleven_q1_1_0.png,s,c,2.770542232610751e-05,1.8394025858015084e-07,0.9998109936714172,8.443939947255785e-08,1.0389077033323701e-05,6.286579150582838e-07,2.4854016373865306e-06,1.599137267049855e-09,2.0745632411944825e-07,1.540423455459461e-09,2.941382781784796e-08,2.631580287015822e-07,1.053770515291319e-09,7.981169858339854e-08,1.7733877939463127e-06,3.79108433534725e-09,9.433952286030944e-09,3.3050300771719776e-06,0.00014021819515619427,2.3115325120670605e-07,1.04366688447044e-06,2.7763849175244104e-07,1.9185813826538833e-08,1.955969608502528e-09,7.475788321720245e-10,3.149780170019767e-08
results\a-1\eleven_q1_1_3.png,e,p,5.058448095951462e-06,6.921784461155767e-06,7.918133064777066e-07,1.416884629179549e-06,0.431984543800354,3.5361161280889064e-05,2.2565311610378558e-06,1.8809501511896087e-08,1.36340588596795e-07,2.543951040934189e-07,1.73396401237369e-07,7.42723022995051e-06,1.016728788272303e-06,2.0959168978151865e-05,1.8864646335714497e-05,0.5678281188011169,8.700125704308448e-07,2.2663580239168368e-05,1.3574443073594011e-05,4.769831502926536e-05,7.449710182072522e-08,2.497234277143434e-07,1.517041567922206e-07,1.6845307015955768e-07,3.493989311209589e-07,8.782020017861214e-07
results\a-1\eleven_q1_2_0.png,q,g,0.004656799137592316,0.0006707862485200167,0.0002608780632726848,0.00033185575739480555,0.002846009097993374,0.00028347037732601166,0.911352813243866,0.00021987668878864497,0.00025129583082161844,0.00036636018194258213,0.00015153596177697182,0.0010455094743520021,8.423828694503754e-05,0.0004420262121129781,0.0006151961861178279,0.0003303043486084789,0.07270298153162003,0.00044489806168712676,0.0008535580127499998,0.0007392655243165791,0.0002309006522409618,8.854741463437676e-05,0.00018785163410939276,4.910947609459981e-05,0.00048225847422145307,0.00031157155171968043
results\a-1\eleven_q1_2_3.png,c,r,0.0005754299345426261,7.353311275437591e-07,0.1686648726463318,1.2263294593140017e-05,9.931914064509328e-06,0.0003008676285389811,1.7635495169088244e-05,4.258703484083526e-06,6.262723036343232e-05,3.470882177225576e-07,2.1206093151704408e-05,1.4618403838539962e-05,3.8047178918532154e-07,5.98747210460715e-05,4.980947323929286e-06,2.387428821748472e-06,1.665537411099649e-06,0.8301438093185425,3.3382999390596524e-05,1.0909363481914625e-05,3.862157973344438e-05,1.519105353509076e-05,1.7560736296218238e-06,7.369641252807924e-07,3.65955486358871e-07,1.1351784223734285e-06
results\a-1\eleven_q1_3_4.png,e,p,1.544395444863511e-10,8.187346356436365e-10,1.185674301795725e-11,3.7470679337126e-10,1.2419004633557051e-06,1.4685166860317622e-08,1.3196542469895434e-10,6.548986613424956e-13,1.871224095811863e-12,2.149550936553224e-12,7.027944198823022e-12,7.319710115805123e-11,4.897235828665858e-12,5.310171857786372e-09,1.4905248590935116e-08,0.9999986886978149,8.652213945303799e-10,4.98118311043072e-08,1.6896455345971617e-09,4.702593314753756e-10,2.333020658173285e-13,1.249044097317853e-11,3.9031714600852585e-13,1.9459295286239353e-11,6.529585899750501e-11,7.772164856145736e-12
results\a-1\eleven_q2_1_3.png,e,p,1.9517001703661663e-07,4.569906764118059e-07,2.808295285205986e-08,1.7723735368235793e-07,0.003558426396921277,1.03796503481135e-06,5.4923585679489406e-08,2.8668400986475717e-10,2.977099899936775e-09,5.168149908030273e-09,3.72207420440418e-09,7.675713931121209e-08,8.553210584238968e-09,9.76732735580299e-07,2.597857019281946e-05,0.9964095950126648,1.3711537860672252e-07,1.2220027656439925e-06,7.909943064987601e-07,7.814547302587016e-07,1.095224244629378e-09,8.94070417700732e-09,1.3269489951284186e-09,6.3221690105308426e-09,1.1338209482403272e-08,1.1234084773548147e-08
results\a-1\eleven_q2_3_1.png,o,n,0.18435364961624146,0.0004967733984813094,0.00026521566906012595,0.020505178719758987,0.001558572519570589,6.343684071907774e-05,0.0001833980204537511,0.00046031372039578855,0.00019042335043195635,0.0014215188566595316,0.00010101884981850162,6.552485865540802e-05,0.0005894302157685161,0.7178608179092407,0.012798398733139038,0.00013247018796391785,0.00024824010324664414,0.00019546183466445655,0.001660468871705234,0.0006364847649820149,0.05007055401802063,0.0007310910732485354,0.000284943962469697,0.003732943907380104,7.792148971930146e-05,0.001315736211836338
results\a-1\eleven_q2_3_3.png,e,p,3.3996361707977485e-06,1.7083044440369122e-05,9.289595368500159e-07,7.547653240180807e-06,0.010676415637135506,9.067329301615246e-06,1.2854734450229444e-05,3.3388857900717994e-08,2.0517998677860305e-07,2.99518973179147e-07,1.777495981514221e-07,1.719939518807223e-06,5.084907002128602e-07,8.989928028313443e-05,0.0002308486436959356,0.9888800382614136,2.939883415820077e-05,4.033411642012652e-06,1.8775032003759407e-05,1.0131895578524563e-05,1.4117948410330428e-07,7.985626666595635e-07,1.0007354234176091e-07,5.439371193460829e-07,1.969907316379249e-06,3.187166612406145e-06
results\a-1\eleven_q3_3_0.png,e,p,2.83004126799824e-08,8.252881116277422e-07,4.430793953957846e-09,9.271121825804585e-08,0.00010576283239061013,1.8950505591419642e-06,1.1278301315087447e-07,4.0771055975774573e-10,2.0304309344965077e-09,3.344206911393144e-09,2.7171411787207944e-09,1.825912399056051e-08,1.4415332261208391e-09,4.951952519149927e-07,3.4216507174278377e-06,0.9998862743377686,2.0635803821278387e-07,2.8412219421625196e-07,4.418835146680067e-07,1.0809516481913306e-07,3.7608302583258535e-10,5.4130055993084625e-09,3.4382996449977554e-10,6.91750567938243e-09,1.517298819919688e-08,9.92473836447516e-09
results\a-1\none_q1_1_3.png,e,p,2.565177510405192e-07,1.090297473638202e-06,4.381978726542002e-07,4.106392168523598e-07,0.17677098512649536,8.750829692871775e-06,6.138582193671027e-07,2.0760089203264442e-09,3.654793445662108e-08,2.6839392930355643e-08,3.585115138093897e-08,2.759833023446845e-06,8.650224003758922e-08,4.419024662638549e-06,8.094908480416052e-06,0.8231852054595947,6.741348670402658e-07,1.0276843568135519e-05,2.1234807263681432e-06,3.460107791397604e-06,1.167689944736594e-08,8.743813850742299e-08,2.028205514648107e-08,1.6617569542631827e-08,9.243396448255226e-08,1.1293374768683861e-07
results\a-1\none_q1_2_3.png,c,r,4.335406345035153e-07,7.19043624641813e-09,0.0018442432628944516,2.82714069044232e-07,1.1222399507460068e-06,1.918412664281277e-07,1.1855912873670604e-07,9.792520216933553e-08,8.374588105652947e-06,8.473713286605289e-09,8.002626827874337e-08,6.617529493269103e-07,3.495108558126958e-08,0.00014091545017436147,5.593603304987482e-07,5.842575490078161e-08,1.8584310979008478e-08,0.9979165196418762,1.9765359411394456e-06,5.098301016914775e-07,3.0216665436455514e-07,8.330456330440938e-05,5.537033587188489e-08,1.493764223425842e-08,4.0443794091515883e-08,1.3004269305838534e-07
results\a-1\none_q1_3_0.png,m,r,1.5300121958716772e-05,2.325215717746687e-07,1.649435216677375e-05,1.6198600860661827e-05,2.346478504478e-05,1.0709572961786762e-05,3.8064861200837186e-06,7.341216405620798e-05,1.4262614968174603e-05,1.7769731357475393e-06,6.25457596470369e-06,6.502749783976469e-06,2.8983682568650693e-05,0.17109264433383942,2.555310175011982e-06,6.396886419679504e-06,2.3563666218251456e-06,0.8283933997154236,4.57135274700704e-06,0.00021029957861173898,4.22710036218632e-06,2.4951421437435783e-05,2.2471510874311207e-06,2.6729960154625587e-05,4.360983439255506e-06,7.842168088245671e-06
results\a-1\none_q1_3_4.png,e,p,1.6465827312739378e-10,5.07500841351316e-09,2.2510097952288532e-11,4.784871943108726e-10,1.3019191101193428e-05,2.250141761805935e-08,4.283563781459776e-10,8.03642092109258e-13,8.298047145249843e-12,7.848958462342015e-12,1.084732737660632e-11,1.6606686858988695e-10,8.188508031359287e-12,5.588507434595158e-09,4.560539323961166e-08,0.999987006187439,1.8609367380406638e-09,1.497131840721977e-08,4.201203385179042e-09,9.735015016332227e-10,6.193007803627359e-13,2.495845544125963e-11,1.0761306125720016e-12,2.0021467123099157e-11,8.886511665417984e-11,3.6635333655610225e-11
results\a-1\two_q1_3_4.png,e,p,7.74942421344349e-08,1.2393687711664825e-06,9.291078129081143e-09,9.0993246715243e-08,0.00046849006321281195,2.109196884703124e-06,1.4985519669608038e-07,6.098245242114331e-10,2.311881130978577e-09,5.640313549548637e-09,4.4140717747609415e-09,4.686361165795461e-08,5.267096092609336e-09,5.057048610979109e-07,7.380919669230934e-06,0.999517560005188,5.8721873585909634e-08,7.112496405170532e-07,9.249897630070336e-07,5.791314379166579e-07,5.714421158486971e-10,6.181665401783221e-09,7.65183250095447e-10,1.0688114393531123e-08,1.9820491914401828e-08,1.1446917191904049e-08
results\a-1\two_q2_3_2.png,w,n,1.346464557627769e-07,4.54733278809627e-10,6.702942367819986e-11,3.931658056899323e-07,1.0399969596619485e-07,1.9593033792619785e-11,2.366403184517196e-10,1.8036002913390803e-08,7.896389098149825e-10,9.878042828148637e-11,1.577007448239076e-11,1.124331600044215e-10,2.89776835415978e-07,0.9996210336685181,3.8323874629320187e-10,3.9352907044154506e-10,7.019544057129679e-08,1.002565230834307e-08,3.2733429300435546e-09,1.6417700532400659e-09,2.6953186349487623e-08,3.9930702655510686e-07,0.00037757333484478295,1.2761584011755644e-09,1.3471920801144677e-10,5.158482707656731e-08
results\a-1\two_q3_3_0.png,e,p,2.6015453613581485e-07,2.4943594780779677e-06,3.3099425422733475e-08,2.07033451715688e-07,0.016038814559578896,2.0438810679479502e-06,2.645375616339152e-07,8.140186302796337e-10,5.619638088205647e-09,1.5080495074926148e-08,8.469270618149949e-09,1.5896240768142889e-07,1.657115156206146e-08,1.5716072994109709e-06,2.4705113901291043e-05,0.9839231371879578,1.0257817706360584e-07,1.3060480341664515e-06,2.3324673747993074e-06,2.2863937374495436e-06,2.4771074080831568e-09,1.8052224604048206e-08,3.3160703072354636e-09,1.1631962948399632e-08,2.4338209669849675e-08,3.365922651710207e-08
results\a-2\none_q1_2_2.png,i,j,8.097216408486929e-08,4.944951559338051e-09,8.038471555060767e-10,2.6983747147824033e-07,2.2857204129422826e-08,5.044060458203603e-07,3.9664939777139807e-07,3.888326460810276e-08,1.476362558605615e-05,0.9999793767929077,3.6594303143289153e-09,1.080011998055852e-06,1.7488593684333864e-08,4.39834337839784e-08,2.5307953066544542e-08,5.7392539609679716e-09,4.4158845469155494e-09,7.432120696648781e-09,1.7706798871586216e-06,2.2718975856150792e-07,1.215450424751907e-07,6.183413461258169e-07,1.3861082059918317e-08,1.5558765653622686e-07,6.624834725244e-08,3.6959136195946485e-07
results\a-2\two_q1_1_2.png,z,i,0.0011683437041938305,0.0002808024291880429,0.00011311098205624148,0.00010008948447648436,0.00017539033433422446,0.00031996361212804914,0.0007907671388238668,9.137573943007737e-05,0.4947437644004822,0.0338498130440712,0.0001835779839893803,0.0008489730535075068,0.00011024395644199103,0.00046047684736549854,8.106351742753759e-05,5.7343455409863964e-05,0.0007426848169416189,0.00031914247665554285,0.0002968813059851527,0.008647224865853786,6.478744762716815e-05,0.00010164132982026786,5.3564181143883616e-05,0.0010145427659153938,0.00021890302014071494,0.4551655054092407
results\a-2\two_q1_3_0.png,m,w,1.3053017937636469e-06,1.8359105902199246e-10,4.434685119125703e-10,1.3849500213325427e-08,6.477263923443388e-06,3.139814241936989e-10,8.452972211081544e-10,1.3108517826765365e-08,3.896771794131837e-09,3.801448045237521e-08,3.5429773004302945e-10,1.463976762039465e-08,0.0005915342480875552,5.274532668408938e-06,1.6999000818085364e-10,3.365367706731348e-11,9.155235680680107e-09,1.1185052883888602e-08,1.9058889577650007e-08,1.4156078975702258e-07,2.432883547953679e-07,5.465745971378055e-07,0.9993934631347656,4.623814109372404e-10,3.816943205947609e-09,8.735561891626276e-07
results\a-2\two_q2_1_0.png,f,t,0.0003700645174831152,4.935624474455835e-06,2.0954546471330104e-06,2.5971596187446266e-05,0.0007701793219894171,0.21810604631900787,1.7430276102459175e-06,2.0042496544192545e-05,1.4405942465600674e-06,5.803430667583598e-06,5.910276377107948e-05,8.938172868511174e-06,7.296678745660756e-07,2.961537859391683e-07,2.2622860740284523e-07,3.679872179418453e-06,5.295002551974903e-07,5.459273779706564e-06,9.460866294830339e-07,0.7805912494659424,3.817656875071407e-07,1.021830016156855e-07,3.41889972332865e-07,1.7252225006814115e-05,5.417035140453663e-07,2.0509917249000864e-06
results\a-2\two_q2_3_2.png,w,n,2.003913323278539e-05,9.478931417561398e-08,1.2650140490677586e-08,4.094351425010245e-06,4.254818122717552e-06,6.6434093781708725e-09,2.0377067144750072e-08,4.628597707778681e-06,1.8624611186623952e-07,3.163739847877878e-08,1.934818882887157e-08,2.426598300075966e-08,1.0775346709124278e-05,0.9492390751838684,1.814213845818813e-08,1.6497539334636713e-08,1.0303693898094934e-06,7.004945246080752e-07,9.900803661366808e-07,1.485403089418469e-07,8.749281732889358e-06,9.319711352873128e-06,0.05069055035710335,3.120561586911208e-07,2.156903278205391e-08,5.026101462135557e-06
results\b-1\eleven_q1_1_0.png,s,c,3.841417708372319e-07,1.6215326859025936e-09,0.9999951124191284,3.553018546043063e-09,2.3845641408115625e-06,4.362267436164302e-09,2.341073113143466e-08,1.7228248341827346e-11,6.924212314629585e-09,2.555740861998057e-11,4.3662776172403994e-10,1.91255473680485e-08,9.897432873273715e-11,1.0214932899543783e-08,9.462571028961975e-07,2.0803217481990544e-10,3.4476516086456854e-10,6.739632141261609e-08,4.4920747654941806e-07,9.015287361080482e-08,5.660908755089622e-07,3.71001398491444e-08,3.3615363270733667e-10,1.3307303869947162e-10,2.1576034361925345e-11,2.14796469499845e-09
results\b-1\eleven_q1_3_0.png,m,k,0.01573503017425537,0.004849044606089592,0.0052907420322299,0.018169960007071495,0.037296123802661896,0.008640655316412449,0.005007279571145773,0.03659743815660477,0.005615738686174154,0.0026908451691269875,0.3630918264389038,0.010495013557374477,0.05927066132426262,0.13205675780773163,0.0032189940102398396,0.007172354497015476,0.0042665870860219,0.09210510551929474,0.005454605910927057,0.05360455438494682,0.02784373052418232,0.01648721843957901,0.03720619156956673,0.021023128181695938,0.010657363571226597,0.016153018921613693
results\b-1\eleven_q1_3_4.png,e,c,2.2455444195657037e-05,1.0337870435250807e-06,0.5911811590194702,2.3898326162452577e-06,0.4084792733192444,3.4559025152702816e-06,3.7857407733099535e-06,1.8907773835508124e-07,2.258375388919376e-06,1.2815938532639848e-07,5.509357379196445e-07,0.00016608934674877673,8.212692819142831e-07,1.0279694834025577e-05,8.381556654057931e-06,9.797561233426677e-07,5.7518313951732125e-06,2.0512612536549568e-05,7.52821233618306e-06,3.013353307323996e-05,1.7607100744498894e-05,2.3739739845041186e-05,9.703384193926468e-07,1.5475285408683703e-07,8.001887152886411e-08,1.0327381460228935e-05
results\b-1\none_q1_1_0.png,s,c,4.220871687721228e-07,8.35251245945301e-09,0.9999817609786987,1.9990677557757408e-08,7.109549187589437e-06,3.5875425510312198e-06,1.4281590665632393e-07,8.746878776833e-10,1.3107288054925448e-07,5.275462844345213e-10,2.2287517609242968e-08,2.7520613343767764e-07,5.40823552608316e-10,1.9168860276863597e-08,7.135503210520255e-08,2.23447993441539e-09,8.156723296792734e-09,1.1202230325579876e-06,4.40797020928585e-06,3.0461731626019173e-07,5.49960304851993e-07,4.277479703773679e-08,2.3490200895537328e-09,2.5237094636310076e-09,3.257565883707514e-10,1.1193644233742361e-08
results\b-1\none_q2_3_2.png,w,a,0.6380476951599121,0.0002473552303854376,0.0003627389087341726,0.0020417708437889814,0.008847463876008987,5.095664891996421e-05,0.00025331747019663453,4.812581755686551e-05,0.00019566365517675877,0.00016973083256743848,4.8405490815639496e-05,0.00023397445329464972,0.0003935270942747593,0.009324434213340282,0.0012077126884832978,0.0002188772486988455,0.309482604265213,0.0003382682043593377,0.00025786191690713167,0.0006008167401887476,0.0010157427750527859,0.0032313133124262094,0.013219968415796757,0.00013271524221636355,9.265035623684525e-05,0.009936369024217129
results\b-1\none_q3_1_0.png,n,r,4.801830044698363e-08,8.148386965167731e-10,1.0790463988996635e-07,5.206067754670585e-08,6.636261673520494e-07,1.6739315356062434e-07,2.2268359600730037e-08,4.393055860418826e-06,2.8467976420643026e-08,1.3045122759791639e-09,5.436561991700728e-07,1.4211859706847463e-06,1.1271739097651334e-08,4.249680387147237e-06,4.2694958679589945e-10,1.7901894011629338e-07,4.088696492487998e-09,0.9999876022338867,1.7909755456457788e-08,2.871105948543118e-07,1.1356303675214008e-09,1.0113915038800769e-07,1.4320442609516704e-08,2.294447742912098e-09,2.0012194568153063e-08,2.7298272531339762e-09
results\b-1\none_q3_2_1.png,t,f,4.175566115094398e-09,4.4833096111453197e-13,2.1660877952411894e-11,2.808599056450256e-12,1.7725680478974937e-08,1.0,1.6696585086739546e-11,4.4706455876696027e-13,1.8515332496360504e-12,9.774166719045407e-12,4.4685789790666064e-11,1.9178716774426174e-12,1.4424038677872397e-13,6.531926421190354e-14,9.302700279480332e-15,1.1224389473429852e-10,3.3867316503316536e-12,1.0399432703867006e-10,3.4120510236657076e-12,4.922405949514541e-08,1.1042284708134842e-13,1.1649120456778093e-14,1.9495808369377962e-14,5.516008656780702e-12,1.6714626509045302e-14,3.727343683267853e-13
results\b-1\none_q3_3_1.png,n,a,0.792166531085968,3.765439032576978e-06,7.496309081034269e-06,2.0888397557428107e-05,0.0001041684445226565,4.340918621892342e-06,0.0005240351310931146,1.2606035852513742e-05,1.6120004602271365e-06,1.2065303280905937e-06,2.5225872377632186e-06,3.98201927964692e-06,1.143636109190993e-05,0.0014592030784115195,6.533753094117856e-06,3.3411681670258986e-06,0.20548588037490845,2.3982925995369442e-05,1.2539619092422072e-05,3.0943838282837532e-06,3.822714279522188e-05,1.3263925211504102e-06,6.961278995731845e-05,4.869319127465133e-06,1.15969373837288e-06,2.5558121706126258e-05
results\b-1\two_q1_1_0.png,s,c,0.013551818206906319,0.00011028902372345328,0.817530632019043,0.0001263204321730882,0.00017028790898621082,0.00027574659907259047,0.0059185693971812725,3.880420626956038e-05,0.00020426679111551493,2.5941091735148802e-05,7.002224447205663e-05,0.00011362764053046703,5.545714884647168e-06,0.0006869118078611791,0.002742185490205884,2.026904076046776e-05,2.116927134920843e-05,0.006383833941072226,0.1510050743818283,0.0003188886330462992,0.0005279582110233605,5.540673737414181e-05,2.891201620514039e-05,2.842197682184633e-05,8.830785191094037e-06,3.0293782401713543e-05
results\b-1\two_q2_1_1.png,i,z,0.004279277287423611,0.0005619604489766061,0.006549919955432415,0.001426663133315742,0.0060622720047831535,0.030678022652864456,0.01528153382241726,0.0005054623470641673,0.03537359833717346,0.005312531255185604,0.0014629161451011896,0.001023929682560265,0.0012885859468951821,0.002491394057869911,0.0010282878065481782,0.0018707342678681016,0.007425589021295309,0.11669804900884628,0.0025576979387551546,0.2431117296218872,0.000483078503748402,0.0009496011189185083,0.00042653546552173793,0.003713573794811964,0.0019801966845989227,0.50745689868927
results\b-1\two_q3_2_0.png,s,r,1.7190627943364234e-07,3.1173136960660486e-08,1.8511952930566622e-06,1.4314263125925208e-06,1.0180909839618835e-06,2.1451222664836678e-07,5.392340881371638e-06,1.6503285849012173e-07,1.4428036365643493e-07,2.1839124997313775e-07,2.056935599625831e-08,6.303584996203426e-07,3.7693968835128544e-08,4.57476926385425e-05,2.8075378395442385e-06,4.657627528104058e-07,2.1791722204511643e-08,0.9992311000823975,0.00010928179835900664,1.114214995823204e-07,1.5732945612967342e-08,0.0005906808073632419,2.6237398031980774e-08,1.0731596944424382e-08,8.411130693275481e-06,1.992468057210317e-08
results\b-1\two_q3_3_1.png,n,q,0.07740462571382523,3.06896872643847e-05,2.15569234569557e-05,0.0003963742055930197,0.0007153932237997651,4.8430232709506527e-05,0.00019718460680451244,0.010838019661605358,0.00017429798026569188,2.322263753740117e-05,6.800400296924636e-05,6.653920718235895e-05,0.0011989348568022251,0.3781068027019501,1.752339994709473e-05,3.2337356969946995e-05,0.39873892068862915,0.00035201001446694136,0.00024394314095843583,6.67888016323559e-05,0.0021945254411548376,2.7677899197442457e-05,0.1280062049627304,0.0001036285757436417,7.543144602095708e-05,0.0008509090403094888
