ï∂éöâÊëú,ê≥âï∂éö,îFéØåãâ ,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
data/test/margin_2\a-2\eleven_q1_2_3.png,c,o,0.007229981012642384,2.6042215495181154e-07,0.09028677642345428,7.098823698470369e-05,4.055657336721197e-05,1.8926672729069338e-10,3.9871258195489645e-05,2.8016531317121007e-08,5.201881236871486e-08,3.6978418105348965e-09,6.31342061963025e-11,7.15658188710222e-07,1.21292323407296e-10,0.00010616772487992421,0.9021551012992859,2.235979650322406e-07,1.6079851775430143e-05,1.6141801097546704e-05,4.1542224948898365e-07,2.9369966796366498e-05,7.103425105015049e-06,2.1696841656648758e-07,1.3224124018051953e-09,9.583950300040556e-10,6.394536566922682e-10,6.804592046077973e-12
data/test/margin_2\a-2\none_q1_2_1.png,u,a,0.9750203490257263,4.374976185772539e-07,1.1990059647359885e-06,7.155404546210775e-06,8.404277878071298e-07,2.463497406068882e-09,0.000178437665454112,3.119631344361551e-07,1.1020764759450685e-05,3.594493591663195e-09,6.953937514708741e-08,8.061780135903973e-06,3.033359163850946e-08,1.827816777222324e-05,7.083286163833691e-06,9.469760087199575e-09,0.002789944177493453,4.1986772885138635e-06,2.4254571684423354e-09,1.7777564664811507e-07,0.021949252113699913,2.3633535874978406e-06,5.78193937172955e-09,4.7236969180630695e-07,3.0463539246738947e-07,3.0039380760626955e-08
data/test/margin_2\a-2\two_q2_1_0.png,f,t,3.552366479198099e-06,1.6476831206091447e-06,1.1631647645060639e-08,5.80225696467096e-06,8.315270679304376e-05,0.06644811481237411,3.090599420829676e-08,0.0001387997908750549,1.1307045497233048e-05,4.140142209507758e-06,5.205374122851936e-07,4.570431701722555e-05,9.366232789354001e-11,3.277839084603329e-07,1.8287094061264497e-10,1.1982521073150565e-06,7.316187211614533e-09,3.859898697555764e-06,4.481674054090945e-08,0.9330655336380005,1.820875783486997e-09,7.964081838451875e-09,2.5283849666712932e-11,0.00018318220099899918,6.1933366168887e-07,2.4938258320617024e-06
data/test/margin_2\b-1\eleven_q1_2_4.png,k,t,4.27581205997285e-08,4.464372523216298e-06,1.6665693181039387e-07,4.996911684429506e-07,3.858415766444523e-06,0.0007300702854990959,1.4647175833326642e-11,1.4140982784738299e-05,3.53791847373941e-07,3.4922380542923293e-09,0.00035312576801516116,5.549340130528435e-06,7.16831270990842e-13,1.0321307364336008e-08,1.7964451107244095e-11,2.037820134859203e-09,2.3286678575012987e-12,0.0011166384210810065,9.63304436218948e-12,0.9972171783447266,6.266526880738255e-11,1.5078082116204428e-09,7.99551465075106e-14,0.0005538451950997114,1.0273130790494633e-08,1.8098987197845418e-08
data/test/margin_2\b-1\eleven_q1_3_4.png,e,c,1.7335780285065994e-05,3.08116376857015e-09,0.9748091697692871,6.014105906615441e-07,0.02512391470372677,3.1358757723864983e-07,3.3477404940640554e-05,9.314788940173457e-10,6.896603821360259e-08,5.606657915713242e-10,3.172473395096631e-11,8.544251528519453e-08,4.6277723320109487e-10,2.4011615096242167e-06,3.8801780988251267e-07,3.2673812544459224e-09,3.7206569913905696e-07,6.577397925866535e-06,2.877933638956165e-06,2.400113089606748e-06,1.7251615691549205e-09,5.888091125783035e-10,7.8461137587027e-10,4.270039877241061e-11,2.2748699625430024e-12,3.9331354173555155e-08
data/test/margin_2\b-1\eleven_q2_1_1.png,i,t,6.350095645757392e-05,3.063486656174064e-05,6.121739716036245e-06,0.003821529680863023,7.7447657531593e-05,0.005250305403023958,0.000666242849547416,7.311634544748813e-05,0.16185897588729858,0.024192670360207558,0.0003246494452469051,0.0002785339893307537,1.5697874111708643e-09,0.0002633266558405012,3.945924163417658e-06,4.901947704638587e-06,0.001167505281046033,0.009099085815250874,0.0001542467944091186,0.7861164808273315,1.2237696864758618e-05,0.0001758025900926441,7.844009330959523e-10,0.0001881663192762062,5.5385993618983775e-05,0.0061151618137955666
data/test/margin_2\b-1\eleven_q3_2_2.png,u,a,0.7346547245979309,1.432987062344182e-07,0.0001347757934127003,2.6539106329437345e-05,1.4115681779003353e-06,2.7749379682973085e-08,0.0014405633555725217,8.195510758923774e-08,0.00011039226228604093,4.5280185645424353e-07,1.3358973660615447e-07,2.00987487914972e-05,7.798196747899055e-06,0.0003928965888917446,1.4220920093066525e-05,3.98753400077112e-07,0.00030284817330539227,7.863760401960462e-06,6.594557930839073e-07,9.95990276919656e-08,0.262760728597641,0.00010437884338898584,1.747827269582558e-07,2.381177637289511e-06,1.610244726180099e-05,6.90206363174184e-08
data/test/margin_2\b-1\none_q1_1_0.png,s,f,4.039749455841957e-06,4.219267069061061e-08,0.27075543999671936,1.2282996522117173e-06,0.0005895253852941096,0.42164987325668335,0.00013398175360634923,1.466158323637501e-07,3.6042238207301125e-05,1.2580655095462134e-07,1.2561017115331197e-07,0.0007657876703888178,3.751570432086737e-08,2.2131057448859792e-06,1.1858080029014673e-07,5.185783038541558e-07,8.142435035551898e-06,0.01260492205619812,0.29340946674346924,3.692103564389981e-05,4.332473935164671e-09,4.985939199286804e-07,6.528615585921216e-07,4.894846128422614e-08,1.291456008800651e-08,8.58171560480514e-08
data/test/margin_2\b-1\none_q2_3_2.png,w,q,0.0026069246232509613,1.5209558057449613e-07,1.255203059546961e-11,5.252231289887277e-07,2.478557803442527e-08,1.9605751744311561e-10,0.0022132701706141233,4.804591835494421e-09,1.3680659938231088e-09,8.197063583459396e-10,7.300850462382824e-13,1.4617146604223308e-08,1.1962507073803863e-07,8.392281074520724e-07,2.099147877743235e-08,2.6178986090030776e-08,0.9950953722000122,1.5914682904849542e-08,4.628645910997875e-09,5.4905996194065665e-08,8.093484211713076e-07,5.633145292449626e-07,7.640333933522925e-05,1.3286288513825184e-08,1.0636625802362687e-06,3.7072757095302222e-06
data/test/margin_2\b-1\none_q3_2_0.png,s,r,1.0088982662637136e-06,4.84866546912599e-09,0.00016277647227980196,4.344892658991739e-06,2.3489646991947666e-06,0.004024073947221041,1.135036086452601e-06,2.171132074124671e-08,2.968831495309132e-06,8.947652929691685e-08,1.3956574562712376e-08,4.841543614020338e-06,1.4151875227241817e-09,9.483820576861035e-06,2.4481977334289695e-07,1.0564877861440891e-08,5.803923386338283e-07,0.7790173292160034,0.2167287915945053,3.996998202637769e-05,2.9074229690451148e-09,2.935911780355127e-08,8.682932844950031e-11,5.255973878348641e-09,5.2798476701809705e-09,1.323393478136481e-10
data/test/margin_2\b-1\none_q3_2_1.png,t,f,9.56292289799876e-09,1.5010279260860293e-12,2.4113627761224166e-10,5.70100744390345e-10,1.8687743477130425e-06,0.9988254904747009,8.602075649011276e-12,1.6478242770290308e-08,2.341538074546179e-09,7.723723882691047e-10,3.483035526663514e-10,3.004646842441616e-08,6.358740709542024e-15,6.954590792140891e-10,5.068002999516596e-16,9.184775606740914e-09,4.593682205455973e-13,2.0218235974311938e-08,3.364930556415402e-11,0.0011651694076135755,1.023479756925383e-15,1.7459352106424797e-12,5.744900379589806e-17,7.453137186530512e-06,5.5420074860637256e-14,1.789510206684497e-10
data/test/margin_2\b-1\none_q3_3_1.png,n,a,0.8390554785728455,7.02341458236333e-06,1.987191899388563e-05,0.0008902822155505419,0.0017460061935707927,0.00025519420159980655,0.016959603875875473,0.001995258731767535,1.786158827599138e-05,4.976935201739252e-07,2.9165988962631673e-05,5.194084678805666e-06,0.0005418487708084285,0.031572502106428146,2.730023993535724e-07,2.509905243641697e-05,0.014647236093878746,0.09025833010673523,0.001813288894481957,6.658315669483272e-06,4.69617334601935e-05,4.2017009604933264e-07,5.3524479881161824e-05,3.0067201805650257e-05,7.758945486102675e-08,2.233884879387915e-05
