ï∂éöâÊëú,ê≥âï∂éö,îFéØåãâ ,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
data/test/margin_2\a-2\eleven_q1_2_3.png,c,o,0.00041439407505095005,1.23538953289426e-07,0.12545405328273773,4.73508862341987e-06,3.9157395804068074e-05,7.088755804574021e-09,3.907226709998213e-05,7.188974393557146e-08,1.8487169484160404e-07,4.815097764954146e-10,2.9762037279112974e-10,1.534393959445879e-05,6.006545955061782e-11,0.00015047167835291475,0.8737584352493286,3.871620265272213e-06,1.2380195585137699e-05,5.7414992625126615e-05,1.141014763561543e-06,5.122815764480038e-06,4.3553649447858334e-05,5.018135880163754e-07,3.376247503794616e-09,1.7468389235109072e-10,1.5154701105135615e-10,5.182666795722213e-12
data/test/margin_2\a-2\eleven_q2_2_4.png,t,r,2.2953674942982616e-06,1.0504138003852859e-08,1.7428467558033844e-09,2.8726947221002774e-06,2.7606945423030993e-06,0.0001338719011982903,1.1803887645100986e-07,9.837141305979458e-07,1.9526696632965468e-06,3.782215208048001e-05,2.021926957240794e-05,5.913744644203689e-06,5.247402867780693e-08,9.042150850291364e-06,2.690296652119173e-09,7.347539963120653e-07,2.8010263122268952e-06,0.6223011016845703,1.1482256923045497e-07,0.37661945819854736,1.0028951002993836e-08,2.9170192306082754e-07,2.307197401879568e-13,1.8297438373338082e-06,0.0008557313121855259,2.0757067176191413e-09
data/test/margin_2\a-2\none_q1_2_0.png,q,g,2.5153125534416176e-05,4.976095646647138e-10,5.049861639960795e-10,1.641968481180811e-07,1.7926139150858944e-07,5.844795396114932e-06,0.5215335488319397,6.775549366011546e-08,8.603291644249111e-05,8.283388524432667e-06,1.0223052872987415e-12,0.00012150591646786779,1.1958858903149405e-10,1.6563116389534116e-07,1.2189226517023144e-08,3.014984713445301e-06,0.47810181975364685,7.11540408815381e-08,1.7574672028786154e-07,8.23643131298013e-06,5.700287175613994e-08,4.2233146757553186e-08,2.0844966377997487e-12,3.705526108177537e-09,0.0001054784152074717,1.7050436440513295e-07
data/test/margin_2\a-2\none_q1_2_1.png,u,a,0.9913962483406067,6.307555366902307e-08,1.1497971854623756e-06,5.467378286994062e-06,4.376917104309541e-07,3.311290963647906e-10,3.472469688858837e-05,2.4363336237342992e-08,1.1280893659204594e-06,8.214396940431357e-10,1.2208364985610842e-08,1.7778753317543305e-05,2.2746220462721567e-09,3.2754485346231377e-06,1.7715479998514638e-06,1.8386288325178413e-10,0.0004443502111826092,4.935811261930212e-07,1.0938008138117183e-10,8.230118453411706e-08,0.008091100491583347,1.560034547765099e-06,7.693696790767035e-10,1.6870077956809837e-07,1.4642467682790539e-08,8.223297043308264e-11
data/test/margin_2\a-2\two_q2_1_0.png,f,t,5.172217925064615e-07,1.0985000926666544e-06,3.024459849232386e-10,3.762492326586653e-07,2.2634723791270517e-05,0.08533698320388794,1.5233784234069958e-09,0.00012078674626536667,1.1385773177607916e-05,7.690683560213074e-06,9.994596439355519e-07,4.866753897658782e-06,4.9497012391541695e-12,1.6861635288023535e-07,2.5487055174688855e-11,2.903327924741461e-07,6.861328838425607e-09,1.1271959010628052e-06,3.5051005653485845e-08,0.91446852684021,1.3691519029634946e-09,7.601943075030704e-09,2.584784816739294e-12,2.149476313206833e-05,3.9944691110349595e-08,1.0386236226622714e-06
data/test/margin_2\b-1\eleven_q1_2_4.png,k,t,6.398198593160487e-08,8.285142394015566e-05,3.1872020578305182e-09,1.318217982770875e-06,7.583633123431355e-05,0.00018797295342665166,1.522802023368186e-11,0.00013845565263181925,2.6457882995600812e-05,4.775004569523844e-08,0.05132460966706276,2.301220956724137e-05,9.935068739919117e-11,9.323575511643867e-08,7.110546873523305e-11,2.2232565299873386e-07,2.6366833716373606e-10,0.0001764293701853603,1.4836848416521775e-10,0.9478928446769714,2.1633722591118953e-11,4.161067046482003e-09,4.913354337103548e-13,6.984924402786419e-05,8.432500919752783e-09,1.64113860279258e-08
data/test/margin_2\b-1\eleven_q1_3_4.png,e,c,4.497937698033638e-05,1.3551509914222493e-09,0.923092246055603,1.3725785663609713e-07,0.07678411900997162,3.824331713531137e-07,5.295147275319323e-05,2.6448845336091154e-09,1.23689744668809e-07,1.6658644949596457e-11,2.195403928095807e-11,3.5557513911044225e-06,7.227195508718864e-10,4.0413242459180765e-06,7.440547165060707e-07,7.899571663472216e-09,7.837894600015716e-07,1.4084813301451504e-05,9.308688504461315e-07,8.459869604848791e-07,4.7096886390818327e-08,1.5028884803314213e-08,2.757319705892769e-09,1.4498948916474852e-11,9.491527979159017e-14,4.082717275366576e-09
data/test/margin_2\b-1\eleven_q2_1_1.png,i,t,0.0001260880962945521,6.553090497618541e-05,1.015901830214716e-06,0.0011416292982175946,7.79958936618641e-05,0.015231307595968246,0.0003004442260134965,0.00011341453500790522,0.1248227059841156,0.26211413741111755,8.209877705667168e-06,0.0001490995055064559,7.051156813986381e-08,8.631521632196382e-05,1.3196495274314657e-05,6.485602352768183e-05,0.0004738914722111076,0.0008189828367903829,1.9423490812187083e-05,0.5939916372299194,0.00010365869820816442,0.00012695891200564802,1.3304701784733197e-09,1.880620766314678e-05,3.197594924131408e-05,9.864588355412707e-05
data/test/margin_2\b-1\eleven_q3_2_2.png,u,a,0.5426802635192871,6.827795573371986e-08,0.0003263732069171965,0.00012318610970396549,4.485342742555076e-06,2.823051481470884e-08,0.0007998039945960045,1.4924289359896648e-07,2.202732503064908e-05,1.0258980864819023e-06,3.630259470810415e-08,8.265255019068718e-05,5.312457142281346e-05,0.0008324414375238121,1.3080101780360565e-05,1.0753549872788426e-07,0.0004820370231755078,1.622796662559267e-05,1.1497730412202145e-07,6.896210607010289e-07,0.4541691839694977,0.0003613587177824229,1.3649346897182113e-07,4.117878233955707e-06,2.726174170675222e-05,1.1495114193849076e-08
data/test/margin_2\b-1\none_q1_1_0.png,s,f,4.629886007023742e-06,8.445044130667156e-08,0.28500744700431824,1.7009811926982366e-05,0.0034965905360877514,0.4336687922477722,0.00034074028371833265,1.4705871080877841e-06,0.00016245435108430684,3.0856239163767896e-07,6.033351951373334e-08,0.0031593504827469587,1.6719232220907543e-08,2.6840020836971235e-06,1.7305289929936407e-06,8.788314289631671e-07,9.899444557959214e-05,0.02679036371409893,0.24701961874961853,0.0002253105485578999,4.496456895708434e-08,1.3720607228151493e-07,9.428807175027032e-07,1.9388447469737002e-07,2.2130848265078384e-08,2.1590865983966978e-08
