ï∂éöâÊëú,ê≥âï∂éö,îFéØåãâ ,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
results\a-1\eleven_q1_1_0.png,s,c,2.9478181318154384e-07,4.832127142861964e-09,0.9976745247840881,3.01853901873983e-08,1.1191568773938343e-05,0.0005707155796699226,3.971325099882961e-07,1.678206018596029e-08,2.5282430215156637e-05,1.7431220911134915e-08,2.8329804990789853e-07,7.554499461548403e-07,4.5572469409282945e-11,1.0797136837936705e-06,1.3060997616776149e-06,4.2267600974810193e-07,5.146355874785513e-08,0.0016940750647336245,1.9028786482522264e-05,5.320122795637872e-07,1.7086932757592876e-08,3.290584515980299e-08,6.176775202426654e-10,9.415614815599938e-11,1.3436540562909022e-13,1.7323723566775584e-09
results\a-1\eleven_q1_1_3.png,e,p,6.456444680225104e-05,1.723379341456166e-06,0.0001468974951421842,6.006566763971932e-05,0.16047963500022888,0.0018418282270431519,4.573277692543343e-05,5.438709393956742e-08,5.840885464181156e-08,2.5637953058321727e-06,4.246786033945682e-08,7.385335152321204e-07,2.070135840526177e-09,5.0178219680674374e-05,0.0011219308944419026,0.8337591290473938,6.376261444529518e-05,0.0015241301152855158,0.000826449366286397,6.199549261509674e-06,6.157327980815808e-09,2.9848404210497392e-06,2.6868571367799632e-08,2.789572590700118e-07,7.540584823217955e-11,1.0272040071868105e-06
results\a-1\eleven_q1_2_3.png,c,r,5.112717190058902e-06,4.6193219388479534e-11,0.28836143016815186,1.5180498280642496e-07,3.737614315468818e-05,3.456853664829396e-05,1.0024270977737615e-06,1.960637208142657e-09,2.1578000087174587e-05,1.1174143832448635e-09,1.165971624805806e-10,8.980083293863572e-06,1.5346768122981302e-06,0.0002650735841598362,0.00023374597367364913,7.251340139191598e-05,4.987405191059224e-07,0.710943341255188,7.684237061766908e-06,2.5750364329724107e-06,7.937428136983726e-08,2.76868217952142e-06,2.649375727484249e-12,6.020139942108926e-10,5.6192650359221386e-12,9.339085060844354e-11
results\a-1\eleven_q1_3_3.png,b,h,5.953829790295018e-11,0.0006214118329808116,3.225639200188368e-11,1.444391606320039e-09,2.256435704950377e-09,1.9884575930273485e-10,2.021944243979501e-11,0.9993763566017151,1.4096403211372177e-10,4.854723914538006e-11,2.4881289917288996e-08,3.732912312592873e-10,6.288045084623661e-10,3.971749720221851e-07,1.085642318231217e-12,2.6137859238106742e-12,4.17738726368657e-14,1.736722424539039e-06,1.052522721756155e-10,1.7559948162215733e-08,5.25203747159253e-09,1.1880589827900634e-12,3.0425215125085003e-10,7.987071004578183e-10,2.0623888881410313e-12,1.6578264368932727e-13
results\a-1\eleven_q1_3_4.png,e,p,1.0067097377941536e-07,9.433549080783976e-11,4.294417876860024e-10,2.2337975025266132e-08,3.756990554393269e-05,1.8027887563221157e-05,4.075456416785528e-09,4.148056551023238e-11,3.8609455910165735e-11,2.5050386653902024e-08,3.7878272567126725e-12,1.6115476730860223e-09,1.05706367270475e-10,1.2062545806657e-07,4.3489885115377547e-07,0.9998741149902344,2.0212883811154825e-08,6.917257269378752e-05,2.7922214940190315e-07,1.0620929913329746e-08,8.398272854058531e-13,5.485214060740873e-09,2.655309583321497e-10,2.924687159122641e-10,1.4977144524586095e-11,3.5344947454940545e-13
results\a-1\eleven_q2_1_3.png,e,p,7.445272785844281e-05,6.882199841129477e-07,6.557428946507571e-07,2.1375213691499084e-05,0.03428266569972038,0.0009392648353241384,9.640616190154105e-05,2.993484926605561e-08,2.070065008297206e-08,1.134967078542104e-05,1.3552370337066577e-09,8.855277542352269e-07,1.5069014924762314e-09,1.6049247051341808e-06,0.00017876947822514921,0.9639082551002502,9.94580695987679e-05,0.00023965384752955288,0.0001361880567856133,6.4884934545261785e-06,7.937814294756151e-10,1.5961053350110888e-06,4.45477077448686e-08,4.91381904055288e-08,6.203098035229004e-09,3.564356987340034e-08
results\a-1\eleven_q2_2_2.png,g,q,0.0004662858264055103,2.671091299533135e-11,2.6720084478348838e-11,2.347386356404968e-07,2.2830959345299107e-09,2.432135222385501e-11,0.1454247385263443,2.0196382344295216e-09,8.539161910903204e-08,2.822402791480272e-07,7.314128144288168e-14,2.5719270979607245e-06,1.775283531291194e-10,2.265993316541426e-06,1.658623546063609e-06,9.737215123095666e-08,0.8533786535263062,2.005494081913639e-08,6.394838436563077e-09,1.28930901510671e-08,2.8293882792240765e-07,1.0279856965667022e-08,2.62031585665512e-12,3.641756063377244e-10,0.0007227467722259462,1.0925138571593607e-09
results\a-1\none_q1_1_3.png,e,p,0.00028487303643487394,1.4016940497185715e-07,6.170392680360237e-06,0.00038740108720958233,0.06462423503398895,0.041372328996658325,0.0020110076293349266,2.1001794081598746e-08,2.4816303678676377e-08,8.199108947337663e-09,9.776171872033501e-09,7.432540769514162e-07,3.6841887776972726e-05,4.1909439460141584e-05,9.106800575864327e-07,0.8801800608634949,2.4191331249312498e-05,0.010341129265725613,0.0006849552155472338,2.823137037921697e-06,1.584439135449145e-09,2.1315035070301747e-08,5.169301786622782e-08,7.796745649102377e-08,1.820619877079821e-09,6.258214502175008e-10
results\a-1\none_q1_3_0.png,m,r,2.8911302241141357e-09,2.650042294979893e-12,1.0732168626015337e-11,5.717792532777821e-07,7.451136929681468e-11,1.9255709915455554e-08,2.4238808182808214e-10,1.183159881179563e-08,1.6709813976945043e-08,6.464779289672151e-06,5.379745607325681e-11,7.598859319557505e-09,3.638248017523438e-05,1.580698517500423e-05,9.251522209994048e-14,3.385916547138379e-11,4.3730868926061817e-10,0.9994593262672424,8.975529652843761e-09,0.00047925428953021765,9.312397207528189e-12,5.82269819915382e-07,3.0369913161176158e-15,1.3254280872843083e-07,1.2799658861695207e-06,4.749270638218506e-13
results\a-1\none_q2_2_2.png,g,y,0.00013455729640554637,1.0754968116089003e-06,3.3431103929615347e-06,6.539731111843139e-05,3.156739330734126e-05,8.775303399488621e-07,0.15234600007534027,3.9571768866153434e-05,3.616867843447835e-06,0.00030487947515212,5.8295062110858e-09,2.5424158593523316e-05,3.1710507755633444e-05,0.0003804605803452432,2.767505293377326e-06,2.8044479449818027e-07,0.06352051347494125,7.542579623986967e-06,3.539146746334154e-06,0.0008253567502833903,0.0002531336504034698,5.437648724182509e-05,3.739463494412121e-08,2.360760117881e-05,0.7819304466247559,9.868056622508448e-06
