ï∂éöâÊëú,ê≥âï∂éö,îFéØåãâ ,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
data/test/margin_2\a-1\eleven_q1_2_0.png,q,g,2.708920328586828e-05,6.655813194811344e-06,8.460110052510572e-07,2.8165643470856594e-06,2.524606134102214e-05,3.5281232158013154e-06,0.9800704121589661,8.855277542352269e-07,1.5898644960543606e-06,5.3881203712080605e-06,6.923825708327058e-07,3.29471254190139e-06,3.1947357115313935e-07,2.060241286017117e-06,3.2824093523231568e-06,2.1209266378718894e-06,0.019801752641797066,1.128356188928592e-06,1.4801393263041973e-05,5.214148131926777e-06,2.628736410770216e-06,4.886470037490653e-07,9.844233090916532e-07,1.3545589183650009e-07,1.319727653026348e-05,3.5359448702365626e-06
data/test/margin_2\a-1\eleven_q2_3_1.png,o,d,0.008260794915258884,0.006958811543881893,0.0002410212910035625,0.8585016131401062,0.002830246463418007,0.00028320675482973456,0.0005915886140428483,0.00017288258823100477,0.0005479471874423325,0.0030799570959061384,7.594065391458571e-05,0.0008733634022064507,9.575385774951428e-05,0.0009624178055673838,0.10716593265533447,0.001592137385159731,0.0003622286894824356,0.0001845730294007808,0.0005153323290869594,0.00487452931702137,0.0005213681142777205,0.0003653281310107559,0.0001854961010394618,0.0001865700032794848,0.0002216598513768986,0.0003493484982755035
data/test/margin_2\a-1\two_q2_3_1.png,o,d,2.1065768578409916e-06,1.8197959434473887e-05,1.723889120341937e-08,0.803717851638794,3.0099761261226377e-06,7.42045225265997e-09,2.6153093912739678e-08,3.6663903024702904e-09,5.757764487412942e-09,4.157474222665769e-07,7.613579211529498e-10,1.8972981408182932e-08,4.081628368624024e-09,1.151304331870051e-06,0.19619633257389069,5.400291775004007e-05,6.127694405222428e-07,4.7987960272166674e-09,5.230993451732502e-07,5.2937471082259435e-06,1.2017774508876755e-07,2.4635602358102915e-07,1.198904708843429e-08,1.6379772205254994e-08,5.42236016087827e-08,2.4107011498131214e-08
data/test/margin_2\a-2\none_q3_1_0.png,n,h,8.646753713037469e-07,1.6154447166627506e-06,3.872507203794839e-09,1.5409824527523597e-07,1.1346378414600622e-05,1.7014586717323255e-07,4.467699810106751e-08,0.9930680990219116,1.3530879527934303e-07,1.183915099289834e-08,1.9251049252488883e-06,4.601953662586311e-07,1.6437151373338565e-07,0.006902253720909357,8.736354750737974e-09,2.3323579512180004e-08,1.2152042927482398e-07,8.692496521689463e-06,3.965047881138162e-07,2.3015038550511235e-06,5.116245347380755e-07,1.1940317179437443e-08,2.5262022518290905e-07,2.4376174678764073e-07,8.336069612369101e-08,1.3654246799887915e-07
data/test/margin_2\a-2\two_q1_2_2.png,i,j,1.3535609468817711e-05,7.081442618073197e-06,1.8136627204512479e-06,1.8111784811480902e-05,4.994286882720189e-06,0.00011245847417740151,4.502327283262275e-05,2.2996120605967008e-05,0.11698058247566223,0.8823928833007812,3.4067559226969024e-06,0.00018178553727921098,6.593225862161489e-06,1.2939526641275734e-05,3.1702384148957208e-06,2.576771066742367e-06,5.957295343250735e-06,8.250308383139782e-06,5.613597750198096e-05,3.442415618337691e-05,1.1888740118592978e-05,1.0764392754936125e-05,4.169040494161891e-06,9.030610272020567e-06,4.094904852536274e-06,4.536000415100716e-05
data/test/margin_2\b-1\eleven_q1_3_4.png,e,c,3.753649195914477e-07,2.4124757747046033e-09,0.9998102784156799,8.890272518158326e-09,0.00018784182611852884,1.1644280206724034e-08,2.1384291670756284e-08,9.683367302448787e-11,1.521054393549548e-08,6.701449117851865e-11,1.2030618723457565e-09,4.806340712093515e-07,3.6749098208943565e-10,8.188493438865407e-09,1.1343131944840934e-07,6.713850586592685e-10,3.2515405923305707e-09,1.490514733859527e-07,1.0884932066801412e-07,1.7247801054054435e-07,4.3286348727633595e-07,4.6812377973992625e-08,1.1062830651553668e-09,1.7286323761300793e-10,5.974586103629775e-11,6.74802880240577e-09
data/test/margin_2\b-1\none_q2_1_2.png,v,c,0.00018481774895917624,2.5937440568668535e-06,0.9661006927490234,2.9101280233589932e-05,0.020612258464097977,2.408578438917175e-05,2.2088535843067802e-05,5.926195854044636e-07,7.811132491042372e-06,1.5990723341019475e-06,1.0351395758334547e-05,0.00013254412624519318,6.541549737448804e-06,4.2739335185615346e-05,0.00014434076729230583,3.790825303440215e-06,8.78158061823342e-06,0.001686131814494729,4.671115311793983e-05,5.999564746161923e-05,0.00044512053136713803,0.010385624133050442,1.4484275197901297e-05,1.421460524397844e-06,2.6138977773371153e-06,2.3183118173619732e-05
data/test/margin_2\b-1\none_q2_3_2.png,w,q,0.49379613995552063,4.019279913336504e-07,4.951055530000303e-07,6.78166816214798e-06,4.5011311158305034e-05,1.1876097261165341e-07,4.903185981675051e-06,1.2525907777671819e-07,2.888299093228852e-07,8.877176327359848e-08,3.762935918416588e-08,2.669170271474286e-07,1.07648929770221e-06,7.612610352225602e-05,9.919108379108366e-07,2.661983558027714e-07,0.5042667984962463,7.277753297785239e-07,7.667335353289673e-07,5.376933813749929e-07,2.0057243546034442e-06,5.815987265123113e-07,0.0017850822769105434,7.799015122600395e-08,6.429908694371989e-08,1.0232086424366571e-05
data/test/margin_2\b-1\none_q3_1_0.png,n,r,6.893581261380177e-10,2.7786870027135535e-12,1.514218528342326e-09,6.627280391136026e-10,1.1794528909092605e-08,1.1763228169314743e-09,1.375031755124212e-10,2.227392457143651e-07,2.7413818437516113e-10,4.942248433420504e-12,5.366610267287797e-09,4.064855829710723e-08,2.2975546465353602e-10,1.1920172937607276e-06,2.6991969857143028e-12,2.5941926384831504e-09,4.8171674982278034e-11,0.9999985694885254,1.3768820805726278e-10,5.155282867264077e-09,7.868580786940527e-12,1.9596340106176058e-09,1.230369556237676e-10,1.834664711819478e-11,2.3256488401734998e-10,2.611282197417797e-11
data/test/margin_2\b-1\none_q3_2_1.png,t,f,1.1281109664196265e-06,1.0019783891479506e-09,3.767390666098436e-08,3.465448816797334e-09,8.996490578283556e-06,0.9999802112579346,1.4490383115628447e-08,9.982396020902229e-10,3.53267970432114e-09,8.020487385351771e-09,1.8970892412539797e-08,3.654997193791587e-09,6.047496392547203e-10,2.82808637619425e-10,4.972056447116735e-11,2.668612886225219e-08,3.376137813759783e-09,4.7742421571683735e-08,4.224767202742896e-09,9.425841199117713e-06,6.190400969607879e-10,5.0261673295581843e-11,1.3855581959543173e-10,2.8407112218076236e-09,6.112748501818643e-11,8.146912588991029e-10
