ï∂éöâÊëú,ê≥âï∂éö,îFéØåãâ ,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
data/test/margin_2\a-2\none_q1_2_1.png,u,a,0.8097724914550781,4.835521139057164e-08,4.507754056248814e-05,2.1972580725559965e-05,3.5333883374732977e-07,1.9990564226191054e-07,0.01692371815443039,7.411878186758258e-07,5.142783265910111e-06,8.519246534888225e-07,5.167846950371313e-08,2.9156544769648463e-06,2.4594971819169587e-06,0.0006250162841752172,6.5177923715964425e-06,4.523512942000707e-08,0.06962394714355469,4.0625327528687194e-05,1.1025992534996476e-05,1.3166516055207467e-07,0.10282601416110992,5.044820863986388e-05,9.355518386655604e-07,2.8857452889496926e-06,3.6252651625545695e-05,1.6468348906784058e-09
data/test/margin_2\a-2\two_q1_1_2.png,z,j,0.0003791311173699796,6.520036549773067e-05,6.916642973919807e-07,0.0003699584922287613,1.0662741942724097e-06,0.0002104324521496892,0.00019658524252008647,1.1798038940469269e-05,0.24055558443069458,0.3673917055130005,8.145232641254552e-06,0.04262131080031395,1.6449309470090157e-08,0.0004043538647238165,3.084323907387443e-05,0.011045391671359539,6.253161700442433e-05,5.781800427939743e-05,0.00017385437968187034,0.002024010056629777,0.0005447822622954845,0.0006601065397262573,6.44623942207545e-05,0.0020780349150300026,0.00043176778126508,0.33061036467552185
data/test/margin_2\b-1\eleven_q1_2_4.png,k,t,8.68246097240899e-09,0.006433913484215736,4.636247012967942e-06,4.998782401344215e-07,0.00017009035218507051,0.008880414068698883,5.283685027279716e-07,0.004168828018009663,8.483655255986378e-05,2.3713698737992672e-07,0.31411027908325195,4.653809446608648e-05,4.5130457530795365e-12,5.017997750655923e-07,1.2705689833580891e-08,3.4822373891074676e-06,9.606310413801111e-07,0.0011751080164685845,1.9407286888650788e-09,0.6629225015640259,1.471915851425365e-07,2.6924869871436385e-06,1.4208597853837546e-08,0.001992813078686595,6.64741207856423e-07,3.0797224326306605e-07
data/test/margin_2\b-1\eleven_q1_3_4.png,e,c,1.2412041542120278e-05,2.1175426354602678e-06,0.6091136336326599,5.103574380882492e-07,0.39043208956718445,8.690879127470907e-08,1.2741263617499499e-06,8.268243867348701e-09,1.3664700873050606e-06,7.776012722615633e-09,5.004681113973675e-09,3.0567616704502143e-06,8.180957022929647e-10,0.00013174254854675382,0.00018713109602686018,3.5193881586792486e-08,9.141505188381416e-07,4.480002462514676e-05,1.4814197129453532e-05,2.6942518161376938e-05,2.1689302798222343e-07,8.344071034116496e-08,4.811667175808054e-10,1.561578200082181e-09,1.6320304829786636e-10,2.6835792596102692e-05
data/test/margin_2\b-1\eleven_q2_1_1.png,i,t,1.1296829143248033e-06,2.987925427078153e-07,1.2363207133603282e-05,2.1855670695458684e-07,1.597294243538272e-07,0.0675755962729454,0.006794595625251532,6.369215839185927e-07,0.24670277535915375,0.023408401757478714,9.049632581081823e-07,0.002724691992625594,2.2773980035140085e-08,7.465000635420438e-06,3.181918373229564e-06,0.0010137283243238926,0.013035235926508904,0.023348582908511162,2.7860705813509412e-05,0.6107606291770935,1.8192297090990905e-07,0.00029219468706287444,2.2943863475788362e-10,6.776227382943034e-05,0.0010532214073464274,0.0031681957188993692
data/test/margin_2\b-1\eleven_q2_2_4.png,t,f,7.609782528561482e-07,5.765528385381913e-06,1.041505697685352e-06,0.0002476423978805542,2.8975364330108277e-06,0.8622463941574097,5.532144200515177e-07,1.5785206414875574e-05,4.818611614609836e-06,0.0007115819025784731,0.0001781887112883851,1.8119578726327745e-06,6.146803066542361e-10,3.9594162615230744e-08,6.949889552743116e-09,0.0002806211996357888,4.8363917812821455e-06,3.176719110342674e-05,3.304902065792703e-06,0.1190311387181282,7.956459313618325e-08,4.387546141515486e-06,4.244749343684795e-11,0.017119750380516052,8.939231520344038e-06,9.780496475286782e-05
data/test/margin_2\b-1\none_q2_2_4.png,t,f,1.5244316031726157e-08,3.6027711303177057e-06,2.2811357780483377e-07,2.432472223645732e-09,2.0841131117776968e-05,0.5814767479896545,1.5873181880010634e-08,4.2872025005635805e-06,6.026522214597207e-07,0.0005692394333891571,0.0031103447545319796,3.6367218569921533e-08,1.2125012105457245e-10,2.5622011179393667e-08,5.455428997436229e-09,0.0009825627785176039,5.8828291003010236e-06,2.3919554223539308e-05,1.2289238959795057e-08,0.40583401918411255,6.5197354182089384e-09,1.4922265734185203e-07,2.6229355059442794e-13,0.007814556360244751,3.263154155774828e-07,0.00015257524501066655
data/test/margin_2\b-1\none_q2_3_2.png,w,q,0.016809554770588875,2.620386680973752e-07,2.272978036899076e-07,0.000355600262992084,0.00039575909613631666,2.0322621363533244e-09,0.0038447538390755653,4.7529280777780514e-07,9.593944014341105e-06,7.902814900262456e-07,5.597004526514127e-10,6.068154334570863e-08,2.843638071681198e-07,3.554195063770749e-05,2.2957851797400508e-07,2.5897115847328678e-06,0.9765164256095886,1.0619081876939163e-05,8.520507435605396e-06,9.258144473278662e-08,0.0009006253676488996,0.00014380962238647044,0.0009441475267522037,7.19761601430946e-06,8.899064596334938e-06,3.9723886402498465e-06
data/test/margin_2\b-1\none_q3_1_0.png,n,r,0.00012575509026646614,4.4096491365053225e-06,1.9284283325760043e-07,1.0824081755345105e-06,1.2526087402875419e-06,1.2441248919969894e-08,1.418471384795339e-08,0.02123173698782921,0.002632871037349105,1.2609530308793637e-08,0.00014767743414267898,1.0595049388939515e-05,0.003904461394995451,0.4405466616153717,3.219815170041329e-08,6.992002909100847e-06,4.7420135729225876e-07,0.47747236490249634,4.447041646926664e-06,6.587882580788573e-06,0.00032902101520448923,0.006126690190285444,0.04725770652294159,0.00017080767429433763,1.215573229274014e-05,6.044994734111242e-06
data/test/margin_2\b-1\none_q3_2_1.png,t,f,7.562827586404808e-10,3.0769001235775306e-10,9.596909045228585e-09,1.5924796203936609e-10,5.774861051577318e-07,0.998996913433075,7.835125881427984e-10,6.903333371610643e-08,4.352754157110894e-09,6.834515033915523e-07,2.0106579086132115e-06,9.146083890243517e-10,1.0273543300798327e-11,2.361489137570061e-08,3.5008948864878597e-12,2.704182406887412e-07,1.488516976344556e-09,1.1926258594030514e-06,2.855241876265069e-10,0.0008602606831118464,1.897459793454015e-11,1.3905493423393978e-10,5.346819246577518e-15,0.00013792466779705137,1.693496343158074e-09,5.865547336725285e-08
