ï∂éöâÊëú,ê≥âï∂éö,îFéØåãâ ,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
data/test/margin_2\a-1\two_q2_3_1.png,o,d,2.9460211408149917e-06,4.294364771340042e-06,9.729192385066199e-08,0.8559833765029907,3.2642617497913307e-06,2.5606411213630054e-08,1.3658387842951925e-07,1.4346672294607288e-08,1.2369727464545122e-08,3.5276511880510952e-06,8.865607803443254e-09,3.531451042704248e-08,4.711204226737209e-08,3.585674903661129e-06,0.1439153403043747,6.89850130584091e-05,3.095697366006789e-06,2.72314313320976e-08,4.374459876999026e-06,3.672051207104232e-06,2.1009334432164906e-06,4.978821834811242e-07,6.906021354780023e-08,7.485542141694168e-08,2.9995388217685104e-07,1.0196504973691844e-07
data/test/margin_2\a-1\two_q2_3_2.png,w,n,4.138803744169195e-10,6.111463331931466e-13,2.727481597779996e-13,1.4523144908906716e-09,1.4375726165027913e-09,4.853540122974967e-14,5.008969801434393e-12,1.0734947653023852e-10,1.573210962543814e-12,9.39360568497083e-13,8.081681618409345e-14,1.1967347685742924e-13,3.989890728917089e-08,0.9996565580368042,1.861934001076704e-12,1.0575059708126111e-12,1.4388756852667939e-09,7.60565395385715e-12,2.340041493908984e-10,2.4102020292765536e-12,8.902220072215528e-10,1.0798738570017008e-09,0.0003434777318034321,1.564850332647083e-11,5.789407581807682e-13,4.3298079011044877e-10
data/test/margin_2\a-2\none_q1_2_0.png,q,g,6.131269765319303e-05,1.4557683243765496e-05,3.448998995736474e-06,6.4896953517745715e-06,1.5455365428351797e-05,3.1672578188590705e-05,0.6676200032234192,6.958975063753314e-06,9.466119081480429e-06,9.166341442323755e-06,5.442459496407537e-06,8.062304914346896e-06,2.244895085823373e-06,1.5825531590962783e-05,1.4932913472875953e-05,2.850334749382455e-05,0.3320302367210388,5.0317830755375326e-06,4.126590647501871e-05,7.849970643292181e-06,8.201654964068439e-06,1.6555343336221995e-06,5.449575382954208e-06,1.027848611556692e-06,3.530320100253448e-05,1.0424088941363152e-05
data/test/margin_2\b-1\eleven_q2_1_1.png,i,t,3.521108737913892e-05,1.161012096417835e-05,1.6101435903692618e-05,1.4113469660514966e-05,0.0010254313237965107,0.0013354772236198187,1.443801011191681e-05,5.08212142449338e-05,0.00010182915139012039,1.8500270016374998e-05,3.1914976716507226e-05,0.0003417072875890881,1.3865844266547356e-05,1.5812760466360487e-05,6.526397555717267e-06,4.92264298372902e-05,0.0001596546353539452,0.0006055857520550489,1.1226321475987788e-05,0.9954355359077454,2.124573711625999e-06,1.2207370900796377e-06,6.77318303132779e-06,5.2692616009153426e-05,0.0001156362850451842,0.0005269063403829932
data/test/margin_2\b-1\none_q2_1_2.png,v,c,4.474259912967682e-05,1.5183429695753148e-06,0.5924889445304871,4.2935615056194365e-05,0.0050306618213653564,4.46502508566482e-06,5.550463356485125e-06,1.4951703519727744e-07,2.322452019143384e-06,1.6879915847312077e-06,5.757978215115145e-06,8.702238847035915e-05,3.4568549835967133e-06,1.1807654118456412e-05,0.00018191468552686274,3.5379578093852615e-06,3.059783466596855e-06,0.01327781192958355,5.601638258667663e-05,4.362125309853582e-06,0.00013271202624309808,0.38857924938201904,1.6581070667598397e-05,4.04520363872507e-07,3.0799315027252305e-06,1.0254979315504897e-05
data/test/margin_2\b-1\none_q2_3_2.png,w,q,0.14395838975906372,3.270513815323284e-08,2.0378632115125583e-08,9.544925205773325e-07,1.0506570333745913e-06,5.543479009162411e-09,1.3886732119772205e-07,2.5602282516246078e-09,2.0164275582601476e-08,6.749962366825457e-09,2.619982897300588e-09,3.4268397008929696e-09,9.929843969302965e-08,5.863941169081954e-06,3.246822473101929e-07,3.391009428810321e-08,0.8554884195327759,1.0149876494836008e-08,8.505458026775159e-08,3.953872340645148e-09,1.9724456024050596e-07,1.8408074708986533e-07,0.0005430398741737008,3.6296334826602106e-09,3.6354397270343952e-09,1.0412418305350002e-06
data/test/margin_2\b-1\none_q3_1_0.png,n,r,1.1783715669899664e-10,3.4628268134884177e-13,7.833090426290212e-11,3.1136079825522245e-11,1.4490990629667522e-09,3.5774303658309137e-11,2.810899082938967e-11,3.371842538513192e-08,8.457705022446582e-12,2.4927206566244253e-13,1.2205476629389977e-09,4.942400932961277e-10,2.526311104755763e-10,1.7602879154310358e-07,6.521533530215451e-13,2.582415392637927e-10,8.500692337543025e-12,0.9999997615814209,4.220246721531318e-11,8.501668119498262e-11,1.914713396514167e-12,6.799889123998426e-11,2.6831557808915107e-11,9.288292791148622e-13,1.8428383818935856e-11,1.6273161203977926e-12
data/test/margin_2\b-1\none_q3_2_1.png,t,f,1.35231451037221e-10,9.799679514047033e-13,3.796441026132635e-12,3.9135307407928144e-13,4.1992471722096525e-09,1.0,1.3226003408792208e-12,5.349254025843742e-13,1.914319397444686e-12,6.857194066040018e-12,2.764165979440847e-11,1.7219190483197533e-12,1.7273590327201993e-13,4.987741227929212e-15,3.2495743512635797e-15,3.094379266710412e-11,5.122278469438246e-13,2.4110727303572332e-11,3.6225616690394036e-12,3.461680719851756e-08,4.3748177687907494e-14,4.6461074293131354e-15,3.9035540479268743e-14,1.246712477177836e-12,1.77452453772875e-14,3.451735967364977e-13
data/test/margin_2\b-1\none_q3_3_4.png,y,g,4.757811169781717e-15,6.453955344329701e-14,1.1554177910148898e-16,3.0458527630535534e-15,7.139644778164644e-13,7.7177432400064e-15,1.0,4.9962102736174447e-17,1.8664355110880747e-16,3.425534324513063e-13,2.3098366125476116e-16,1.2975357582320745e-16,1.6230726221278695e-16,2.3496247146954615e-15,1.9403262904813673e-13,4.859986213110162e-15,2.333728045880723e-12,1.2848737644590574e-14,5.164149056297029e-12,8.662549302006217e-13,6.174069739348694e-15,5.054429230362397e-17,7.229123787583504e-17,2.570112367184321e-17,6.222272697087305e-10,2.976551703682759e-14
data/test/margin_2\b-1\two_q2_1_1.png,i,z,0.004817960783839226,0.0017428974388167262,0.0030386147554963827,0.0008465539431199431,0.00481456657871604,0.2069026678800583,0.005918003618717194,0.00045681814663112164,0.21195127069950104,0.015538224950432777,0.001179215614683926,0.0030028903856873512,0.001451075659133494,0.0020181795116513968,0.0008745354134589434,0.004775573033839464,0.02825392410159111,0.004205082543194294,0.0020494754426181316,0.10920268297195435,0.00046954205026850104,0.0003052653919439763,0.0005062182899564505,0.00592463044449687,0.0015988366212695837,0.37815529108047485
data/test/margin_2\b-1\two_q2_3_1.png,o,d,1.3948107557837375e-08,8.528523665063403e-08,2.818995314957107e-10,0.999909520149231,2.2274646127584674e-08,3.7626537996438003e-10,1.4403876980040309e-09,8.681241142616258e-11,6.03099792328976e-11,1.3576050506003412e-08,3.395106418224714e-11,1.3553533850796384e-09,1.2995053644271337e-10,9.77835483695344e-08,7.785713387420401e-05,1.224712104885839e-05,8.130682260798494e-08,1.396007059950577e-10,2.5358126265473402e-08,1.0364028746323584e-08,1.1714021974640332e-09,2.089154627071821e-09,3.2933766824783106e-10,8.085331293372633e-10,3.2076148404058813e-09,4.3423098450290354e-10
data/test/margin_2\b-2\two_q2_2_1.png,i,l,5.7118382940091195e-11,7.910528343479939e-10,2.537899057575288e-10,3.12366577048806e-09,9.930587019368886e-09,4.0713074578313524e-10,9.391632610489253e-11,7.029173687556067e-09,7.028969776001759e-06,1.0568380304221137e-07,9.280180790494086e-11,0.999992847442627,1.5476624148913487e-10,2.82233986181879e-10,3.687584959610746e-12,1.345327876878244e-10,4.2457734550360726e-10,2.120066344701854e-09,1.678229777368756e-10,9.65788071738416e-09,4.4694848516657615e-11,1.1919539799620793e-09,1.732526483388952e-10,4.6878313730847054e-11,2.573291579821557e-10,1.1261879623303273e-10
data/test/margin_2\c-2\eleven_q2_3_1.png,o,d,0.0016133463941514492,0.007020673248916864,9.538303129374981e-05,0.5596584677696228,0.0012647219700738788,0.00017067974840756506,0.00012539298040792346,0.00011406691191950813,8.239220187533647e-05,0.0004038673941977322,4.7388457460328937e-05,0.0009080831077881157,5.870278982911259e-05,0.0041390941478312016,0.18217763304710388,0.23383039236068726,0.004361497703939676,7.449110853485763e-05,0.0018188458634540439,0.0008650223026052117,0.0001154401179519482,0.00027903736918233335,0.00011350709246471524,0.0001816897129174322,0.0003350864863023162,0.00014501658733934164
data/test/margin_2\c-2\two_q1_2_0.png,q,g,5.4622587413177826e-06,5.475840225699358e-06,8.657438570480736e-07,1.84334794539609e-06,4.885397356702015e-05,3.9057558751665056e-06,0.9984723925590515,1.0754849881777773e-06,7.644251240890299e-07,1.4610375728807412e-05,7.572591016469232e-07,3.511742761475034e-05,3.0129132255751756e-07,1.4597459312426508e-06,3.190272764186375e-06,4.521846676652785e-06,0.0013509097043424845,3.0861731374898227e-06,1.3037102689850144e-05,1.1952467502851505e-05,7.020354360065539e-07,3.068651039939141e-07,6.160179850667191e-07,1.1019395174116653e-07,1.6479876649100333e-05,2.189330643886933e-06
data/test/margin_2\d-1\eleven_q2_1_0.png,f,t,1.144767467669075e-13,1.8583916415286506e-14,1.612262205319859e-15,4.828941947373523e-14,1.3691525344028399e-11,1.9049241350987955e-10,1.3238659944496672e-14,6.719704220142786e-12,2.564641614312066e-14,1.744369487180139e-14,2.2462202453957247e-13,1.9231309795510187e-13,8.785233558321695e-16,1.9661902636488584e-15,3.998613315696201e-16,4.1280637728383e-15,2.5687036455139187e-15,6.19466630769061e-11,7.845980640088911e-15,1.0,3.4186150489510055e-17,9.590262538768348e-18,5.30869111724805e-16,2.947375416645359e-12,4.3187194272154006e-12,2.3783080539685475e-13
data/test/margin_2\d-1\eleven_q3_1_0.png,n,h,3.496494471733058e-08,1.4367927292369131e-07,4.1258319677384137e-11,4.692632504799121e-09,1.1536039323800651e-07,6.993175816205621e-09,9.696955460825052e-10,0.9999206066131592,1.543601357845148e-09,5.54377876937906e-10,6.422726528398925e-08,2.014477473721854e-08,4.597525915528422e-09,7.882242789492011e-05,1.0440499853547891e-10,3.145319282804593e-10,3.213578292360353e-09,5.7471684300480774e-08,2.9736630935417452e-08,1.572465535559786e-08,2.515367825139947e-08,1.8308521365639763e-10,1.2951709038588888e-08,4.0259355849059375e-09,9.803440281785925e-10,2.5576496476276134e-09
data/test/margin_2\d-1\eleven_q3_3_4.png,y,t,7.314096439614559e-09,2.402925147748647e-08,1.9228396652692936e-09,7.363765064383188e-08,2.0356169443402905e-06,2.9651714612555224e-06,4.237471173951235e-08,3.9791473227523966e-07,8.971885456787732e-09,8.480250102138598e-08,6.461865353912799e-08,1.1266591855019215e-06,1.366088309140423e-08,1.7251460704414967e-08,7.745232011302505e-09,6.188340506696477e-08,2.1521776361055345e-08,2.609848706924822e-06,3.013719052091801e-08,0.998508632183075,3.4405331916786963e-09,2.3495807521811685e-09,7.379775901483754e-09,2.1587084120255895e-06,0.001479662605561316,5.903705257992442e-08
data/test/margin_2\d-1\none_q2_1_0.png,f,t,1.9874376192626116e-14,8.156630820527373e-15,1.4451996736714067e-16,1.759966413057701e-14,2.339063491507698e-11,2.3716334451862053e-11,3.794140515141079e-15,4.37577361497854e-12,7.51908182662327e-16,1.0645842965040318e-14,6.35809086586489e-14,3.215893263491809e-13,3.2511596793034846e-16,1.857876772551662e-15,1.535832860772107e-16,1.4107048921691858e-15,6.535558519644004e-16,1.9945145795369212e-12,3.661882673174424e-15,1.0,1.3064205217351188e-17,5.968351310670185e-18,2.5050856478236083e-16,8.420187290469894e-12,9.572637821309016e-12,1.2481346251674852e-13
