ï∂éöâÊëú,ê≥âï∂éö,îFéØåãâ ,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
results\a-1\eleven_q2_3_1.png,o,a,0.5052046775817871,0.0007829404785297811,0.01176436711102724,0.025062764063477516,0.003742532804608345,0.0005069234175607562,0.0006744983838871121,0.00018137956794817,0.0011594693642109632,0.006134374067187309,0.0003746533766388893,0.0001838926982600242,0.003776485798880458,0.014322303235530853,0.16183419525623322,0.0021755648776888847,0.0008867961005307734,0.0005657621077261865,0.01612597331404686,0.0005205696797929704,0.22681687772274017,0.006083652842789888,0.007383666932582855,0.0008434865158051252,0.0005162878078408539,0.0023759454488754272
results\a-1\none_q1_3_0.png,m,n,5.893549648305907e-09,1.4344526955145653e-10,8.80074124687269e-10,8.926282490939741e-10,2.7793300994005676e-10,1.72929448538639e-09,1.4775432433111746e-08,1.6545302514714422e-06,3.1791007604198285e-09,9.67769642201688e-10,1.7078932712522032e-09,1.644404196143867e-10,1.35572008730378e-06,0.9997808337211609,1.9141730422944647e-09,1.4214355914532462e-08,6.48296918370761e-08,0.00021600040781777352,6.019402754020575e-09,4.913520701421703e-09,8.380385274620039e-09,2.393340459150295e-08,8.989623268007563e-09,2.1536457950332988e-08,2.9159009429235994e-08,1.0939176675606177e-08
results\a-1\two_q2_3_2.png,w,n,8.365777404151231e-09,1.1014038292511685e-10,3.101745527089861e-10,2.8117679296002507e-09,1.724160259009011e-10,5.478753561938277e-10,7.874310647970617e-10,4.953237180416181e-07,1.9650878702037744e-09,2.2726338866352336e-10,6.773388516734258e-10,2.5850643847746824e-10,3.525388819980435e-05,0.9999511241912842,1.6460817153785001e-09,8.586131805543573e-09,7.978559324328671e-08,2.189546108866125e-07,2.487405303952528e-08,4.1687553409275324e-10,1.7917398054123623e-07,1.0921024085064346e-08,1.253434493264649e-05,1.609011812675476e-09,1.3950250954408716e-09,2.382020269919849e-08
results\a-2\none_q1_2_0.png,q,g,3.944874151784461e-06,1.5625294054188998e-06,1.4978601825532678e-07,3.8951816350163426e-07,9.27535438677296e-07,2.764531473076204e-06,0.9899654388427734,2.3289780415325367e-07,8.284483499210182e-08,1.5235905266308691e-06,3.4875517940236023e-07,9.196219963314434e-08,8.38882385778561e-08,1.488530187998549e-07,1.1284419088042341e-06,7.928423428893439e-08,0.009995821863412857,2.8959041742382396e-07,1.7962506717594806e-06,9.578386652719928e-07,9.077019171854772e-07,6.810940078594285e-08,8.966516418240644e-08,2.068664173293655e-07,1.908560261654202e-05,1.8313887721888022e-06
results\a-2\two_q2_1_0.png,f,t,1.5903463268518436e-10,2.50622744779605e-09,7.429503540157256e-11,3.5240885765119856e-09,8.90086448990246e-10,0.007245464250445366,1.536688221115412e-09,9.336893924682954e-09,2.0792301214100917e-09,6.142715278656397e-07,1.5947644982361453e-08,5.883081577451321e-09,9.121570165859794e-11,2.8107389679621342e-11,3.297501161014793e-11,3.0090681057970414e-09,1.7077421421429761e-10,1.5804054953605373e-08,2.7439137628704202e-09,0.9927536845207214,3.173285852836605e-12,9.14182687883347e-11,9.89921894456458e-11,1.765752841720314e-07,3.007124149689844e-08,5.161722160806903e-10
results\b-1\eleven_q1_1_0.png,s,c,1.0509467601726996e-10,1.1400909730174824e-11,0.9924607872962952,1.796554875352352e-12,5.1908358500440954e-08,9.548358631539244e-11,8.309100074654907e-09,3.458197920733208e-12,6.524422668796603e-10,6.414598713311292e-11,1.639765406791227e-11,3.237679568890428e-11,7.387658193525048e-13,1.2140963789875059e-09,4.288594812607016e-09,6.818904815797389e-12,4.984208846429278e-14,2.2467586902052972e-08,0.007538989186286926,6.295640986309081e-08,1.798139059872028e-08,7.055386830323584e-11,6.184328049663179e-11,6.1824729363779696e-12,9.887524132778935e-11,2.534571164058974e-10
results\b-1\eleven_q1_3_4.png,e,c,9.49148226681018e-09,1.9588648481061455e-09,0.9937527775764465,7.4110597658716415e-09,0.006246586330235004,7.247751843131311e-10,1.926561576937047e-09,5.520762319521921e-11,3.291735026778042e-07,1.265851919812766e-11,9.494452335445658e-09,6.039361721832393e-08,4.125509309171882e-11,1.688042416958524e-08,1.1482947570584656e-07,2.0217707508152216e-09,3.9669056928204327e-10,3.347246035900753e-08,3.544049942405536e-09,4.222576421852864e-08,4.487499083438706e-08,3.660955627537987e-08,4.1042398646329303e-11,4.532837716286764e-10,3.0999952604915393e-10,1.4018594285403196e-08
results\b-1\eleven_q2_1_1.png,i,t,1.270236953132553e-05,4.808876838069409e-06,3.893028861057246e-06,5.8876398725260515e-06,5.171353677724255e-06,0.00019244251598138362,1.5736093700979836e-05,8.008220902411267e-06,0.029407545924186707,0.0029465837869793177,7.40051882530679e-06,5.189267085370375e-06,1.6229408856816008e-06,9.402546311321203e-06,9.660673185862834e-07,3.2958514566416852e-06,2.4451694116578437e-05,0.0004169081221334636,4.566546977002872e-06,0.9667855501174927,2.010775688177091e-07,5.749270144406182e-07,5.386305019783322e-07,2.744347511907108e-05,3.370384365553036e-05,7.523038220824674e-05
results\b-1\eleven_q2_3_2.png,w,n,2.2693699008868862e-07,1.7592167722568774e-08,9.08084345496718e-08,2.92845413696341e-07,3.398405823418216e-08,2.9156840497535086e-08,2.1715722553494743e-08,1.5217474356177263e-05,8.019351582788659e-08,1.1023990253988813e-07,5.552585591317438e-08,3.567277317984008e-08,0.0004386308428365737,0.9614449143409729,9.775193632322043e-08,3.0546101470463327e-07,1.830937605973304e-07,1.1029007509932853e-05,6.0596603361773305e-06,4.6180293367115155e-08,5.188832074054517e-05,9.05116212379653e-06,0.03802058845758438,9.433563974425851e-08,1.5983114565187861e-07,7.773367087793304e-07
results\b-1\none_q1_1_0.png,s,c,3.586722030490819e-08,6.663865548262038e-08,0.9630177617073059,1.2783436531549341e-08,3.559701144695282e-05,9.632751840626952e-08,3.3056962820410263e-06,9.333671613376282e-09,1.507829949787265e-07,5.829357974107552e-08,3.110639568149054e-08,8.274560059362557e-08,1.7369304883274594e-09,2.0795793886918545e-07,2.1820103484060382e-06,2.5058323416260464e-08,4.4534359533443535e-10,4.184334557066904e-06,0.03692983463406563,3.829496108664898e-06,2.2420360892283497e-06,1.0690586549344516e-07,6.144264830254542e-08,4.567978884040258e-09,3.774765744424258e-08,6.510403949278043e-08
