ï∂éöâÊëú,ê≥âï∂éö,îFéØåãâ ,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
data/test/margin_2\a-2\eleven_q3_3_1.png,n,h,2.2686752032541335e-08,2.465926911554561e-07,3.3090834516968926e-09,1.492765377975047e-08,2.015950073541717e-09,7.716662508983063e-08,1.3450021540961643e-08,0.9938406944274902,3.1969977953849593e-07,8.885263014235534e-08,7.945607762849249e-07,2.1763199242741393e-07,3.01929446777649e-07,0.006135576404631138,2.4545752097537843e-09,9.523059674165779e-09,4.710789269779525e-08,2.0280001990613528e-05,1.931069846250466e-07,3.6941730741091305e-07,4.495349514854752e-08,2.6260116303689074e-09,5.911277298764617e-07,3.042268659214642e-08,1.063339016837972e-08,8.99241392460226e-09
data/test/margin_2\b-1\eleven_q1_3_4.png,e,c,2.8827482765336754e-06,6.011450750520453e-07,0.9977375268936157,4.141009526392736e-07,0.002181620104238391,3.023825456693885e-07,1.6914236766751856e-06,2.8829491682813568e-08,5.9256021813780535e-06,3.2404965821797305e-08,1.1978969496340142e-06,1.1530646588653326e-06,2.0676612422221297e-08,1.3105319567330298e-06,4.375601201900281e-05,2.3424969697316556e-07,7.506653076916336e-08,2.944883590316749e-06,9.979866035791929e-07,2.091621354338713e-06,1.1345068742230069e-05,3.3543442441441584e-06,3.0459304412033816e-08,1.3540432064473862e-07,9.610003814941592e-08,3.3575108204786375e-07
data/test/margin_2\b-1\eleven_q2_1_1.png,i,t,1.4123745017968758e-07,1.527741204654376e-07,8.819451835506698e-08,1.3103839080486068e-07,1.97101201138139e-07,7.639036994078197e-06,1.1570011082540077e-07,1.7554502562688867e-07,0.0003036765556316823,2.9757493393844925e-06,2.469328421739192e-07,3.550943006302987e-07,2.2585730619084643e-08,1.621565388632007e-07,6.324591517170575e-09,4.397687547452733e-08,5.182654376767459e-07,1.0403287888038903e-05,3.6149700122223294e-08,0.9996663331985474,1.1357225160324447e-09,3.7002643171746286e-09,8.724182265495983e-09,2.9374957648542477e-06,1.0704169426389853e-06,2.562691406637896e-06
data/test/margin_2\b-1\none_q3_1_0.png,n,h,0.00040038282168097794,0.000992711284197867,0.00026458114734850824,0.00015661478391848505,0.00017806896357797086,0.0007054457673802972,0.00010658446262823418,0.6459745168685913,0.0022890535183250904,0.0007886889507062733,0.0014497705269604921,0.0015739331720396876,0.0030850062612444162,0.11517087370157242,6.0979433328611776e-05,0.0004009372787550092,0.00026319370954297483,0.14126168191432953,0.004199180752038956,0.0006585634546354413,0.0003395242092665285,0.00030459347181022167,0.07887755334377289,0.0001290614454774186,0.00017765830853022635,0.00019099056953564286
data/test/margin_2\b-1\none_q3_2_1.png,t,f,6.576646986558454e-24,1.0686325078504334e-22,4.168909255475075e-22,1.356667788182618e-21,7.086044656140072e-20,1.0,6.60300853078364e-19,1.659361467285453e-20,3.60764267312825e-22,1.9253207783600506e-18,1.1742617925494603e-17,1.326142161899608e-19,3.9332443806694984e-23,7.627818539476972e-25,3.0923426370754185e-23,6.612391819498257e-17,1.0104399957223133e-18,3.684167581034683e-19,1.2031946885406717e-19,3.166832573085754e-13,1.0909888387233866e-25,1.1509486918061804e-23,6.696846314332658e-25,1.8431898860926898e-19,4.8768343444849575e-21,1.235565825250276e-22
data/test/margin_2\b-1\none_q3_3_1.png,n,a,0.9999997615814209,2.743177733577351e-11,1.7590198742034602e-10,9.988705418351174e-10,3.994114372574131e-09,5.931420632432349e-11,8.52395913852888e-08,8.021459364793149e-12,4.2200637428990717e-10,2.6284913134944077e-10,8.977633914053484e-11,7.95358657407208e-12,2.459670023213789e-09,4.073357207090567e-09,4.1257850469378354e-09,6.004360897371441e-11,7.988449368667716e-08,5.224837784645331e-10,4.3612621847266553e-10,1.0024333446656541e-10,4.1661515903790303e-10,1.4430545300370134e-11,2.0130101752169338e-10,2.6494201277316165e-10,1.0115902256482845e-12,1.0539519479380033e-08
data/test/margin_2\b-1\two_q3_3_1.png,n,a,0.780541718006134,0.0002746377431321889,0.0004118081706110388,0.0017981954151764512,0.0022301278077065945,0.0009379643597640097,0.0008529177284799516,0.00045253016287460923,0.0015728678554296494,0.0006706116837449372,0.0005562116857618093,0.0005288902902975678,0.13427536189556122,0.008526619523763657,0.0007659400580450892,0.001329620718024671,0.01757405512034893,0.0017024833941832185,0.0016475922893732786,0.000567804672755301,0.004949293099343777,0.0004513020976446569,0.03096070885658264,0.0005085842567496002,0.00022805971093475819,0.005684079602360725
data/test/margin_2\b-2\none_q2_2_4.png,t,x,5.500144766301673e-07,3.521200540035352e-07,2.057766295138208e-07,2.540760135616438e-07,2.809665318181942e-07,1.0830676728801336e-05,8.57214615734847e-07,1.2556838555610739e-06,5.037651931161236e-07,8.799237320999964e-07,2.049014983640518e-05,7.03346003660954e-08,1.4808438209001906e-07,1.5380192053271458e-06,2.861129928533046e-07,3.1990282423066674e-07,1.1371947294946949e-07,5.553717983275419e-07,2.2185218995218747e-07,0.20692496001720428,3.913121986443002e-07,9.94719826508117e-08,7.707819804636529e-08,0.7929937243461609,3.672177263069898e-05,4.351838470029179e-06
data/test/margin_2\b-2\none_q3_1_3.png,t,f,1.5639602113370898e-10,1.7471346591690917e-10,4.685466459264376e-10,4.6307199741413285e-10,2.752716943277278e-09,0.9998538494110107,8.904797788034102e-09,4.910179374206791e-09,4.680205667462189e-10,2.460025605444116e-08,1.2601343257756525e-07,9.646206056146411e-10,3.010366123046282e-10,9.02683622294731e-11,8.852747007681572e-11,7.299493631762743e-08,7.4208488243243664e-09,5.45163558740569e-08,1.3360647699300898e-08,0.00014567485777661204,1.3727044674560762e-11,7.171990779042403e-11,8.267911355552826e-11,1.6365461874556786e-07,8.078457902627179e-09,8.930561290476646e-10
data/test/margin_2\c-1\eleven_q3_1_0.png,n,h,1.3993441960735709e-09,8.015943109285217e-08,2.253167236121456e-10,1.8234119769644508e-09,1.7651612116420523e-10,1.843875807594486e-08,7.221903075560476e-10,0.9993844032287598,2.9518602673306304e-08,1.5250158469370945e-08,2.3978540752978006e-07,5.21470084891007e-08,7.492130293940136e-08,0.0006137602613307536,1.5701616395968898e-10,1.1236415131676836e-09,4.5061758768838445e-09,3.3764217732823454e-07,5.191547813865327e-08,5.854674967054052e-08,8.669263529270665e-09,1.696040530241305e-10,8.780937719166104e-07,4.891733684786459e-09,1.294971907483955e-09,7.479286634470839e-10
